# x psi_r psi_i psi2 
 0.000000e+00 -1.073560e-01  7.706795e-02 1.746478e-02
 1.001001e-03 -1.019048e-01  4.152196e-02 1.210866e-02
 2.002002e-03 -8.877603e-02  4.270044e-03 7.899416e-03
 3.003003e-03 -6.926211e-02 -3.219835e-02 5.833973e-03
 4.004004e-03 -4.510428e-02 -6.551831e-02 6.327045e-03
 5.005005e-03 -1.834864e-02 -9.360125e-02 9.097868e-03
 6.006006e-03  8.817382e-03 -1.147639e-01 1.324850e-02
 7.007007e-03  3.423584e-02 -1.278267e-01 1.751175e-02
 8.008008e-03  5.594308e-02 -1.321755e-01 2.060000e-02
 9.009009e-03  7.231659e-02 -1.277848e-01 2.155863e-02
 1.001001e-02  8.219284e-02 -1.152001e-01 2.002672e-02
 1.101101e-02  8.494792e-02 -9.548454e-02 1.633345e-02
 1.201201e-02  8.053530e-02 -7.013201e-02 1.140443e-02
 1.301301e-02  6.947870e-02 -4.095526e-02 6.504623e-03
 1.401401e-02  5.282105e-02 -9.956829e-03 2.889201e-03
 1.501502e-02  3.203433e-02  2.080812e-02 1.459176e-03
 1.601602e-02  8.897482e-03  4.936751e-02 2.516316e-03
 1.701702e-02 -1.464773e-02  7.395755e-02 5.684275e-03
 1.801802e-02 -3.665170e-02  9.312975e-02 1.001650e-02
 1.901902e-02 -5.531066e-02  1.058331e-01 1.425991e-02
 2.002002e-02 -6.910754e-02  1.114669e-01 1.720072e-02
 2.102102e-02 -7.692902e-02  1.099025e-01 1.799663e-02
 2.202202e-02 -7.815035e-02  1.014729e-01 1.640422e-02
 2.302302e-02 -7.268136e-02  8.693318e-02 1.283996e-02
 2.402402e-02 -6.097076e-02  6.739514e-02 8.259538e-03
 2.502503e-02 -4.396842e-02  4.424170e-02 3.890550e-03
 2.602603e-02 -2.304912e-02  1.902796e-02 8.933253e-04
 2.702703e-02  9.654003e-05 -6.624227e-03 4.388970e-05
 2.802803e-02  2.359511e-02 -3.113089e-02 1.525862e-03
 2.902903e-02  4.553718e-02 -5.304287e-02 4.887182e-03
 3.003003e-02  6.412668e-02 -7.112925e-02 9.171601e-03
 3.103103e-02  7.782126e-02 -8.444258e-02 1.318670e-02
 3.203203e-02  8.545303e-02 -9.236279e-02 1.583311e-02
 3.303303e-02  8.632059e-02 -9.461819e-02 1.640385e-02
 3.403403e-02  8.024525e-02 -9.128367e-02 1.477201e-02
 3.503504e-02  6.758748e-02 -8.275773e-02 1.141691e-02
 3.603604e-02  4.922221e-02 -6.972122e-02 7.283874e-03
 3.703704e-02  2.647502e-02 -5.308169e-02 3.518592e-03
 3.803804e-02  1.024030e-03 -3.390792e-02 1.150796e-03
 3.903904e-02 -2.522502e-02 -1.335948e-02 8.147775e-04
 4.004004e-02 -5.028126e-02  7.384028e-03 2.582729e-03
 4.104104e-02 -7.221780e-02  2.718948e-02 5.954679e-03
 4.204204e-02 -8.931670e-02  4.502908e-02 1.000509e-02
 4.304304e-02 -1.001986e-01  6.002862e-02 1.364320e-02
 4.404404e-02 -1.039278e-01  7.150332e-02 1.591372e-02
 4.504505e-02 -1.000848e-01  7.898052e-02 1.625489e-02
 4.604605e-02 -8.880091e-02  8.220935e-02 1.464398e-02
 4.704705e-02 -7.075291e-02  8.115825e-02 1.159264e-02
 4.804805e-02 -4.711757e-02  7.600208e-02 7.996381e-03
 4.904905e-02 -1.948988e-02  6.710066e-02 4.882354e-03
 5.005005e-02  1.022910e-02  5.497113e-02 3.126460e-03
 5.105105e-02  3.996673e-02  4.025622e-02 3.217903e-03
 5.205205e-02  6.762558e-02  2.369046e-02 5.134457e-03
 5.305305e-02  9.123218e-02  6.066151e-03 8.360109e-03
 5.405405e-02  1.090769e-01 -1.179974e-02 1.203701e-02
 5.505506e-02  1.198353e-01 -2.909674e-02 1.520711e-02
 5.605606e-02  1.226616e-01 -4.504963e-02 1.707534e-02
 5.705706e-02  1.172496e-01 -5.894464e-02 1.722193e-02
 5.805806e-02  1.038543e-01 -7.015300e-02 1.570716e-02
 5.905906e-02  8.327621e-02 -7.815203e-02 1.304267e-02
 6.006006e-02  5.680635e-02 -8.254366e-02 1.004042e-02
 6.106106e-02  2.613916e-02 -8.307050e-02 7.583963e-03
 6.206206e-02 -6.742511e-03 -7.962884e-02 6.386214e-03
 6.306306e-02 -3.970094e-02 -7.227836e-02 6.800326e-03
 6.406406e-02 -7.058672e-02 -6.124736e-02 8.733724e-03
 6.506507e-02 -9.738152e-02 -4.693292e-02 1.168586e-02
 6.606607e-02 -1.183309e-01 -2.989470e-02 1.489589e-02
 6.706707e-02 -1.320579e-01 -1.084168e-02 1.755682e-02
 6.806807e-02 -1.376509e-01  9.389048e-03 1.903591e-02
 6.906907e-02 -1.347193e-01  2.986154e-02 1.904101e-02
 7.007007e-02 -1.234149e-01  4.957811e-02 1.768922e-02
 7.107107e-02 -1.044169e-01  6.752345e-02 1.546230e-02
