# x psi_r psi_i psi2 
 0.000000e+00  2.005986e-06  4.091602e-05 1.678145e-09
 1.001001e-03 -5.695930e-06  4.027655e-05 1.654644e-09
 2.002002e-03 -1.008028e-05  3.282529e-05 1.179111e-09
 3.003003e-03 -1.069644e-05  2.019394e-05 5.222091e-10
 4.004004e-03 -8.062995e-06  4.708048e-06 8.717760e-11
 5.005005e-03 -3.467424e-06 -1.100240e-05 1.330758e-10
 6.006006e-03  1.406087e-06 -2.442075e-05 5.983503e-10
 7.007007e-03  4.904173e-06 -3.348973e-05 1.145613e-09
 8.008008e-03  5.821457e-06 -3.688888e-05 1.394679e-09
 9.009009e-03  3.689174e-06 -3.417469e-05 1.181520e-09
 1.001001e-02 -1.095932e-06 -2.581994e-05 6.678704e-10
 1.101101e-02 -7.357420e-06 -1.311425e-05 2.261152e-10
 1.201201e-02 -1.339233e-05  2.012596e-06 1.834051e-10
 1.301301e-02 -1.736775e-05  1.726428e-05 5.996939e-10
 1.401401e-02 -1.774943e-05  3.027450e-05 1.231588e-09
 1.501502e-02 -1.370112e-05  3.893820e-05 1.703904e-09
 1.601602e-02 -5.339549e-06  4.169882e-05 1.767302e-09
 1.701702e-02  6.185728e-06  3.780161e-05 1.467225e-09
 1.801802e-02  1.884318e-05  2.743660e-05 1.107833e-09
 1.901902e-02  3.005437e-05  1.178868e-05 1.042238e-09
 2.002002e-02  3.718724e-05 -7.066600e-06 1.432828e-09
 2.102102e-02  3.809054e-05 -2.638046e-05 2.146818e-09
 2.202202e-02  3.159672e-05 -4.309116e-05 2.855201e-09
 2.302302e-02  1.786326e-05 -5.424844e-05 3.261990e-09
 2.402402e-02 -1.496989e-06 -5.749343e-05 3.307735e-09
 2.502503e-02 -2.356832e-05 -5.148246e-05 3.205910e-09
 2.602603e-02 -4.453369e-05 -3.622658e-05 3.295615e-09
 2.702703e-02 -6.030170e-05 -1.323519e-05 3.811465e-09
 2.802803e-02 -6.723395e-05  1.454094e-05 4.731843e-09
 2.902903e-02 -6.287839e-05  4.303091e-05 5.805351e-09
 3.003003e-02 -4.654643e-05  6.756693e-05 6.731860e-09
 3.103103e-02 -1.964511e-05  8.359464e-05 7.373994e-09
 3.203203e-02  1.434790e-05  8.743147e-05 7.850125e-09
 3.303303e-02  5.026664e-05  7.699687e-05 8.455253e-09
 3.403403e-02  8.199302e-05  5.234257e-05 9.462600e-09
 3.503504e-02  1.034227e-04  1.591284e-05 1.094947e-08
 3.603604e-02  1.095445e-04 -2.758813e-05 1.276110e-08
 3.703704e-02  9.742778e-05 -7.170303e-05 1.463350e-08
 3.803804e-02  6.696838e-05 -1.091070e-04 1.638910e-08
 3.903904e-02  2.121092e-05 -1.327227e-04 1.806522e-08
 4.004004e-02 -3.381972e-05 -1.369487e-04 1.989872e-08
 4.104104e-02 -8.982795e-05 -1.187608e-04 2.217320e-08
 4.204204e-02 -1.374028e-04 -7.853209e-05 2.504681e-08
 4.304304e-02 -1.674979e-04 -2.035402e-05 2.846982e-08
 4.404404e-02 -1.729908e-04  4.820535e-05 3.224956e-08
 4.504505e-02 -1.500974e-04  1.169752e-04 3.621244e-08
 4.604605e-02 -9.936108e-05  1.745666e-04 4.034613e-08
 4.704705e-02 -2.603797e-05  2.101372e-04 4.483561e-08
 4.804805e-02  6.027551e-05  2.152393e-04 4.996110e-08
 4.904905e-02  1.467589e-04  1.854971e-04 5.594738e-08
 5.005005e-02  2.191479e-04  1.217715e-04 6.285410e-08
 5.105105e-02  2.639220e-04  3.060976e-05 7.059178e-08
 5.205205e-02  2.706128e-04 -7.621443e-05 7.903994e-08
 5.305305e-02  2.338356e-04 -1.830459e-04 8.818489e-08
 5.405405e-02  1.547154e-04 -2.724943e-04 9.819000e-08
 5.505506e-02  4.138529e-05 -3.280684e-04 1.093416e-07
 5.605606e-02 -9.158774e-05 -3.369638e-04 1.219329e-07
 5.705706e-02 -2.248917e-04 -2.925202e-04 1.361443e-07
 5.805806e-02 -3.370825e-04 -1.959625e-04 1.520259e-07
