# x psi_r psi_i psi2 
 0.000000e+00  5.149372e-02 -1.148808e-01 1.584920e-02
 1.001001e-03  1.013930e-01 -9.222013e-02 1.878509e-02
 2.002002e-03  1.365960e-01 -5.957544e-02 2.220770e-02
 3.003003e-03  1.533148e-01 -2.180868e-02 2.398105e-02
 4.004004e-03  1.502123e-01  1.586639e-02 2.281546e-02
 5.005005e-03  1.284727e-01  4.858316e-02 1.886557e-02
 6.006006e-03  9.155557e-02  7.243825e-02 1.362972e-02
 7.007007e-03  4.467378e-02  8.494798e-02 9.211907e-03
 8.008008e-03 -5.925836e-03  8.529261e-02 7.309946e-03
 9.009009e-03 -5.378358e-02  7.432656e-02 8.417111e-03
 1.001001e-02 -9.304167e-02  5.436445e-02 1.161225e-02
 1.101101e-02 -1.191511e-01  2.878253e-02 1.502542e-02
 1.201201e-02 -1.293861e-01  1.497873e-03 1.674301e-02
 1.301301e-02 -1.231092e-01 -2.359846e-02 1.571276e-02
 1.401401e-02 -1.017641e-01 -4.317518e-02 1.222004e-02
 1.501502e-02 -6.860841e-02 -5.489019e-02 7.720046e-03
 1.601602e-02 -2.823048e-02 -5.766152e-02 4.121811e-03
 1.701702e-02  1.407864e-02 -5.174967e-02 2.876237e-03
 1.801802e-02  5.301406e-02 -3.864806e-02 4.304163e-03
 1.901902e-02  8.391659e-02 -2.080520e-02 7.474850e-03
 2.002002e-02  1.033218e-01 -1.224307e-03 1.067688e-02
 2.102102e-02  1.093343e-01  1.699852e-02 1.224295e-02
 2.202202e-02  1.017897e-01  3.113012e-02 1.133023e-02
 2.302302e-02  8.219200e-02  3.918580e-02 8.291052e-03
 2.402402e-02  5.344784e-02  4.019242e-02 4.472102e-03
 2.502503e-02  1.943971e-02  3.429555e-02 1.554087e-03
 2.602603e-02 -1.549961e-02  2.270047e-02 7.555490e-04
 2.702703e-02 -4.714014e-02  7.460325e-03 2.277849e-03
 2.802803e-02 -7.186478e-02 -8.854003e-03 5.242940e-03
 2.902903e-02 -8.707495e-02 -2.355184e-02 8.136736e-03
 3.003003e-02 -9.144738e-02 -3.422977e-02 9.534301e-03
 3.103103e-02 -8.501896e-02 -3.912906e-02 8.759306e-03
 3.203203e-02 -6.909987e-02 -3.739322e-02 6.173045e-03
 3.303303e-02 -4.603704e-02 -2.919032e-02 2.971484e-03
 3.403403e-02 -1.886732e-02 -1.568476e-02 6.019873e-04
 3.503504e-02  9.088763e-03  1.135519e-03 8.389502e-05
 3.603604e-02  3.463794e-02  1.874999e-02 1.551349e-03
 3.703704e-02  5.507861e-02  3.447220e-02 4.221986e-03
 3.803804e-02  6.847725e-02  4.583965e-02 6.790407e-03
 3.903904e-02  7.383004e-02  5.097171e-02 8.048989e-03
 4.004004e-02  7.109966e-02  4.884582e-02 7.441077e-03
 4.104104e-02  6.113435e-02  3.945385e-02 5.294015e-03
 4.204204e-02  4.549030e-02  2.381753e-02 2.636642e-03
 4.304304e-02  2.618944e-02  3.861525e-03 7.007980e-04
 4.404404e-02  5.449284e-03 -1.783792e-02 3.478860e-04
 4.504505e-02 -1.457849e-02 -3.839427e-02 1.686652e-03
 4.604605e-02 -3.202955e-02 -5.499542e-02 4.050388e-03
 4.704705e-02 -4.548620e-02 -6.528022e-02 6.330501e-03
 4.804805e-02 -5.406337e-02 -6.765686e-02 7.500298e-03
 4.904905e-02 -5.742166e-02 -6.152140e-02 7.082130e-03
 5.005005e-02 -5.571776e-02 -4.734857e-02 5.346356e-03
 5.105105e-02 -4.950980e-02 -2.664374e-02 3.161109e-03
 5.205205e-02 -3.963887e-02 -1.763553e-03 1.574350e-03
 5.305305e-02 -2.710768e-02  2.437096e-02 1.328770e-03
 5.405405e-02 -1.297388e-02  4.863125e-02 2.533320e-03
 5.505506e-02  1.730576e-03  6.806283e-02 4.635544e-03
 5.605606e-02  1.604952e-02  8.024369e-02 6.696638e-03
 5.705706e-02  2.912508e-02  8.357604e-02 7.833225e-03
 5.805806e-02  4.020061e-02  7.747695e-02 7.618767e-03
 5.905906e-02  4.861577e-02  6.244686e-02 6.263103e-03
 6.006006e-02  5.380546e-02  4.001027e-02 4.495849e-03
 6.106106e-02  5.531211e-02  1.253859e-02 3.216646e-03
 6.206206e-02  5.281636e-02 -1.702131e-02 3.079293e-03
 6.306306e-02  4.618499e-02 -4.547902e-02 4.201395e-03
 6.406406e-02  3.552920e-02 -6.975345e-02 6.127867e-03
 6.506507e-02  2.126141e-02 -8.720624e-02 8.056976e-03
 6.606607e-02  4.135821e-03 -9.591968e-02 9.217690e-03
 6.706707e-02 -1.474210e-02 -9.489058e-02 9.221552e-03
 6.806807e-02 -3.394896e-02 -8.412274e-02 8.229167e-03
 6.906907e-02 -5.182616e-02 -6.461231e-02 6.860702e-03
 7.007007e-02 -6.661099e-02 -3.823241e-02 5.898741e-03
 7.107107e-02 -7.660690e-02 -7.533241e-03 5.925367e-03
 7.207207e-02 -8.037631e-02  2.451815e-02 7.061491e-03
 7.307307e-02 -7.693318e-02  5.483000e-02 8.925043e-03
 7.407407e-02 -6.590986e-02  8.048036e-02 1.082120e-02
 7.507508e-02 -4.767300e-02  9.898644e-02 1.207103e-02
 7.607608e-02 -2.336743e-02  1.085257e-01 1.232385e-02
 7.707708e-02  5.125439e-03  1.080915e-01 1.171003e-02
 7.807808e-02  3.531846e-02  9.757404e-02 1.076809e-02
 7.907908e-02  6.433146e-02  7.776305e-02 1.018563e-02
 8.008008e-02  8.916735e-02  5.027552e-02 1.047844e-02
 8.108108e-02  1.070243e-01  1.741800e-02 1.175759e-02
 8.208208e-02  1.156103e-01 -1.800453e-02 1.368990e-02
 8.308308e-02  1.134233e-01 -5.291747e-02 1.566511e-02
 8.408408e-02  9.996470e-02 -8.422622e-02 1.708700e-02
 8.508509e-02  7.585547e-02 -1.090688e-01 1.765006e-02
 8.608609e-02  4.283963e-02 -1.250546e-01 1.747389e-02
 8.708709e-02  3.667090e-03 -1.304716e-01 1.703630e-02
 8.808809e-02 -3.813593e-02 -1.244484e-01 1.694176e-02
 8.908909e-02 -7.858897e-02 -1.070564e-01 1.763729e-02
 9.009009e-02 -1.136413e-01 -7.934293e-02 1.920964e-02
 9.109109e-02 -1.395788e-01 -4.328887e-02 2.135616e-02
 9.209209e-02 -1.534129e-01 -1.687940e-03 2.353836e-02
 9.309309e-02 -1.532094e-01  4.204728e-02 2.524110e-02
 9.409409e-02 -1.383231e-01  8.414341e-02 2.621340e-02
 9.509510e-02 -1.095107e-01  1.207720e-01 2.657846e-02
 9.609610e-02 -6.890845e-02  1.483808e-01 2.676523e-02
 9.709710e-02 -1.987411e-02  1.640237e-01 2.729875e-02
 9.809810e-02  3.329571e-02  1.656603e-01 2.855195e-02
 9.909910e-02  8.574606e-02  1.523950e-01 3.057664e-02
 1.001001e-01  1.325081e-01  1.246285e-01 3.309065e-02
 1.011011e-01  1.689657e-01  8.410098e-02 3.562239e-02
 1.021021e-01  1.913014e-01  3.381455e-02 3.773964e-02
 1.031031e-01  1.968775e-01 -2.216759e-02 3.925216e-02
 1.041041e-01  1.845184e-01 -7.903423e-02 4.029345e-02
 1.051051e-01  1.546636e-01 -1.316296e-01 4.124717e-02
 1.061061e-01  1.093770e-01 -1.749141e-01 4.255827e-02
 1.071071e-01  5.220798e-02 -2.044415e-01 4.452199e-02
 1.081081e-01 -1.208600e-02 -2.168067e-01 4.715120e-02
 1.091091e-01 -7.793359e-02 -2.100198e-01 5.018194e-02
 1.101101e-01 -1.394273e-01 -1.837647e-01 5.320943e-02
 1.111111e-01 -1.908447e-01 -1.395119e-01 5.588526e-02
 1.121121e-01 -2.271683e-01 -8.046654e-02 5.808032e-02
 1.131131e-01 -2.445579e-01 -1.134921e-02 5.993737e-02
 1.141141e-01 -2.407319e-01  6.197688e-02 6.179299e-02
 1.151151e-01 -2.152234e-01  1.330032e-01 6.401099e-02
 1.161161e-01 -1.694829e-01  1.951549e-01 6.680990e-02
 1.171171e-01 -1.068148e-01  2.423988e-01 7.016658e-02
 1.181181e-01 -3.214832e-02  2.698237e-01 7.383833e-02
 1.191191e-01  4.834307e-02  2.741369e-01 7.748807e-02
 1.201201e-01  1.277452e-01  2.540268e-01 8.084843e-02
