# x psi_r psi_i psi2 
 0.000000e+00 -1.023948e-01  9.432980e-01 9.002957e-01
 1.001001e-03  1.020854e-02  9.272787e-01 8.599500e-01
 2.002002e-03  1.289469e-01  8.620731e-01 7.597974e-01
 3.003003e-03  2.432732e-01  7.475054e-01 6.179462e-01
 4.004004e-03  3.421469e-01  5.862426e-01 4.607450e-01
 5.005005e-03  4.150285e-01  3.839998e-01 3.197045e-01
 6.006006e-03  4.529166e-01  1.495419e-01 2.274962e-01
 7.007007e-03  4.493273e-01 -1.055481e-01 2.130354e-01
 8.008008e-03  4.011131e-01 -3.673475e-01 2.958359e-01
 9.009009e-03  3.090262e-01 -6.203115e-01 4.802835e-01
 1.001001e-02  1.779513e-01 -8.481964e-01 7.511038e-01
 1.101101e-02  1.676183e-02 -1.035138e+00 1.071792e+00
 1.201201e-02 -1.622146e-01 -1.166812e+00 1.387763e+00
 1.301301e-02 -3.440929e-01 -1.231583e+00 1.635197e+00
 1.401401e-02 -5.126268e-01 -1.221563e+00 1.755002e+00
 1.501502e-02 -6.516079e-01 -1.133462e+00 1.709328e+00
 1.601602e-02 -7.463445e-01 -9.691634e-01 1.496308e+00
 1.701702e-02 -7.850853e-01 -7.359466e-01 1.157976e+00
 1.801802e-02 -7.602497e-01 -4.463074e-01 7.771699e-01
 1.901902e-02 -6.693424e-01 -1.173688e-01 4.617947e-01
 2.002002e-02 -5.154505e-01  2.301051e-01 3.186376e-01
 2.102102e-02 -3.072619e-01  5.730378e-01 4.227822e-01
 2.202202e-02 -5.858224e-02  8.876267e-01 7.913130e-01
 2.302302e-02  2.126222e-01  1.151076e+00 1.370184e+00
 2.402402e-02  4.855865e-01  1.343344e+00 2.040368e+00
 2.502503e-02  7.384037e-01  1.448769e+00 2.644171e+00
 2.602603e-02  9.498364e-01  1.457426e+00 3.026281e+00
 2.702703e-02  1.101126e+00  1.366111e+00 3.078737e+00
 2.802803e-02  1.177642e+00  1.178826e+00 2.776472e+00
 2.902903e-02  1.170222e+00  9.067387e-01 2.191594e+00
 3.003003e-02  1.076075e+00  5.675631e-01 1.480065e+00
 3.103103e-02  8.991786e-01  1.844121e-01 8.425299e-01
 3.203203e-02  6.501080e-01 -2.158173e-01 4.692175e-01
 3.303303e-02  3.453214e-01 -6.044081e-01 4.845561e-01
 3.403403e-02  5.951326e-03 -9.529895e-01 9.082245e-01
 3.503504e-02 -3.437991e-01 -1.235734e+00 1.645236e+00
 3.603604e-02 -6.785203e-01 -1.431407e+00 2.509315e+00
 3.703704e-02 -9.735678e-01 -1.525097e+00 3.273755e+00
 3.803804e-02 -1.206978e+00 -1.509477e+00 3.735315e+00
 3.903904e-02 -1.361170e+00 -1.385477e+00 3.772329e+00
 4.004004e-02 -1.424299e+00 -1.162308e+00 3.379588e+00
 4.104104e-02 -1.391155e+00 -8.568147e-01 2.669443e+00
 4.204204e-02 -1.263532e+00 -4.922015e-01 1.838776e+00
 4.304304e-02 -1.050064e+00 -9.623006e-02 1.111895e+00
 4.404404e-02 -7.655265e-01  3.009718e-01 6.766149e-01
 4.504505e-02 -4.296886e-01  6.693101e-01 6.326083e-01
 4.604605e-02 -6.580283e-02  9.811341e-01 9.669542e-01
 4.704705e-02  3.011360e-01  1.213453e+00 1.563152e+00
