# x psi_r psi_i psi2 
 0.000000e+00 -8.956421e-02  5.807829e-02 1.139484e-02
 1.001001e-03 -1.162609e-01  2.094063e-02 1.395510e-02
 2.002002e-03 -1.271129e-01 -1.670081e-02 1.643660e-02
 3.003003e-03 -1.215263e-01 -4.964397e-02 1.723317e-02
 4.004004e-03 -1.010016e-01 -7.360473e-02 1.561898e-02
 5.005005e-03 -6.884257e-02 -8.576143e-02 1.209432e-02
 6.006006e-03 -2.965121e-02 -8.507501e-02 8.116952e-03
 7.007007e-03  1.131747e-02 -7.235004e-02 5.362614e-03
 8.008008e-03  4.885129e-02 -5.003852e-02 4.890302e-03
 9.009009e-03  7.843607e-02 -2.182364e-02 6.628488e-03
 1.001001e-02  9.678851e-02  7.950551e-03 9.431226e-03
 1.101101e-02  1.022050e-01  3.491861e-02 1.166517e-02
 1.201201e-02  9.469124e-02  5.531096e-02 1.202573e-02
 1.301301e-02  7.586822e-02  6.646375e-02 1.017342e-02
 1.401401e-02  4.867806e-02  6.715400e-02 6.879213e-03
 1.501502e-02  1.693927e-02  5.771927e-02 3.618453e-03
 1.601602e-02 -1.518340e-02  3.995247e-02 1.826735e-03
 1.701702e-02 -4.372159e-02  1.679410e-02 2.193619e-03
 1.801802e-02 -6.538798e-02 -8.128319e-03 4.341658e-03
 1.901902e-02 -7.794455e-02 -3.104382e-02 7.039071e-03
 2.002002e-02 -8.041442e-02 -4.858545e-02 8.827025e-03
 2.102102e-02 -7.312044e-02 -5.826427e-02 8.741324e-03
 2.202202e-02 -5.755692e-02 -5.880506e-02 6.770834e-03
 2.302302e-02 -3.612274e-02 -5.030009e-02 3.834951e-03
 2.402402e-02 -1.175970e-02 -3.416428e-02 1.305488e-03
 2.502503e-02  1.245025e-02 -1.290303e-02 3.214969e-04
 2.602603e-02  3.367418e-02  1.026970e-02 1.239417e-03
 2.702703e-02  4.965464e-02  3.190567e-02 3.483555e-03
 2.802803e-02  5.893674e-02  4.882013e-02 5.856944e-03
