# x psi_r psi_i psi2 
 0.000000e+00 -5.441929e-02  2.330394e-02 3.504533e-03
 1.001001e-03 -5.103354e-02 -6.724338e-04 2.604874e-03
 2.002002e-03 -4.268076e-02 -2.370867e-02 2.383749e-03
 3.003003e-03 -3.052327e-02 -4.376953e-02 2.847442e-03
 4.004004e-03 -1.605462e-02 -5.916441e-02 3.758178e-03
 5.005005e-03 -9.312570e-04 -6.868507e-02 4.718506e-03
 6.006006e-03  1.320604e-02 -7.169449e-02 5.314500e-03
 7.007007e-03  2.490244e-02 -6.816096e-02 5.266048e-03
 8.008008e-03  3.303388e-02 -5.863664e-02 4.529493e-03
 9.009009e-03  3.691237e-02 -4.418488e-02 3.314826e-03
 1.001001e-02  3.634202e-02 -2.626510e-02 2.010598e-03
 1.101101e-02  3.162161e-02 -6.587399e-03 1.043320e-03
 1.201201e-02  2.349467e-02  1.304880e-02 7.222709e-04
 1.301301e-02  1.305400e-02  3.091687e-02 1.126260e-03
 1.401401e-02  1.611497e-03  4.551139e-02 2.073884e-03
 1.501502e-02 -9.451989e-03  5.567052e-02 3.188547e-03
 1.601602e-02 -1.884056e-02  6.066244e-02 4.034899e-03
 1.701702e-02 -2.548463e-02  6.023039e-02 4.277166e-03
 1.801802e-02 -2.865482e-02  5.459415e-02 3.801620e-03
 1.901902e-02 -2.803710e-02  4.441029e-02 2.758353e-03
 2.002002e-02 -2.376133e-02  3.069676e-02 1.506892e-03
 2.102102e-02 -1.638132e-02  1.473032e-02 4.853302e-04
 2.202202e-02 -6.808746e-03 -2.072746e-03 5.065530e-05
 2.302302e-02  3.791383e-03 -1.828157e-02 3.485904e-04
 2.402402e-02  1.413217e-02 -3.257015e-02 1.260533e-03
 2.502503e-02  2.294909e-02 -4.382162e-02 2.446995e-03
 2.602603e-02  2.914153e-02 -5.120955e-02 3.471647e-03
 2.702703e-02  3.189659e-02 -5.425086e-02 3.960548e-03
 2.802803e-02  3.078206e-02 -5.282800e-02 3.738332e-03
 2.902903e-02  2.579856e-02 -4.718059e-02 2.891574e-03
 3.003003e-02  1.738550e-02 -3.786942e-02 1.736349e-03
 3.103103e-02  6.379904e-03 -2.571763e-02 7.020998e-04
 3.203203e-02 -6.067673e-03 -1.173538e-02 1.745357e-04
 3.303303e-02 -1.861156e-02  2.964818e-03 3.551802e-04
 3.403403e-02 -2.985160e-02  1.725498e-02 1.188852e-03
 3.503504e-02 -3.848159e-02  3.007418e-02 2.385290e-03
 3.603604e-02 -4.343021e-02  4.050105e-02 3.526518e-03
 3.703704e-02 -4.397979e-02  4.781196e-02 4.220205e-03
 3.803804e-02 -3.985075e-02  5.152220e-02 4.242619e-03
 3.903904e-02 -3.124244e-02  5.140900e-02 3.618976e-03
 4.004004e-02 -1.882600e-02  4.751634e-02 2.612221e-03
 4.104104e-02 -3.689171e-03  4.014307e-02 1.625076e-03
 4.204204e-02  1.276183e-02  2.981629e-02 1.051876e-03
 4.304304e-02  2.893432e-02  1.725280e-02 1.134854e-03
 4.404404e-02  4.320228e-02  3.311355e-03 1.877402e-03
 4.504505e-02  5.406596e-02 -1.106118e-02 3.045478e-03
 4.604605e-02  6.030240e-02 -2.488710e-02 4.255747e-03
 4.704705e-02  6.109204e-02 -3.721588e-02 5.117258e-03
 4.804805e-02  5.610916e-02 -4.718052e-02 5.374240e-03
 4.904905e-02  4.556679e-02 -5.405001e-02 4.997736e-03
 5.005005e-02  3.021131e-02 -5.727562e-02 4.193220e-03
 5.105105e-02  1.126672e-02 -5.652899e-02 3.322466e-03
 5.205205e-02 -9.666901e-03 -5.172981e-02 2.769422e-03
 5.305305e-02 -3.075175e-02 -4.306108e-02 2.799927e-03
 5.405405e-02 -5.007516e-02 -3.097025e-02 3.466677e-03
 5.505506e-02 -6.582214e-02 -1.615463e-02 4.593526e-03
 5.605606e-02 -7.644212e-02  4.694881e-04 5.843619e-03
 5.705706e-02 -8.079456e-02  1.781400e-02 6.845099e-03
 5.805806e-02 -7.826024e-02  3.468121e-02 7.327451e-03
 5.905906e-02 -6.880803e-02  4.983857e-02 7.218429e-03
 6.006006e-02 -5.301070e-02  6.210221e-02 6.666820e-03
 6.106106e-02 -3.200811e-02  7.042412e-02 5.984075e-03
 6.206206e-02 -7.420537e-03  7.397707e-02 5.527671e-03
 6.306306e-02  1.878058e-02  7.223061e-02 5.569971e-03
 6.406406e-02  4.443379e-02  6.501134e-02 6.200836e-03
 6.506507e-02  6.736696e-02  5.254122e-02 7.298888e-03
 6.606607e-02  8.557970e-02  3.544888e-02 8.580509e-03
 6.706707e-02  9.741364e-02  1.475036e-02 9.706990e-03
 6.806807e-02  1.016962e-01 -8.201781e-03 1.040938e-02
 6.906907e-02  9.784577e-02 -3.179959e-02 1.058501e-02
 7.007007e-02  8.592998e-02 -5.428710e-02 1.033105e-02
 7.107107e-02  6.667125e-02 -7.388711e-02 9.904361e-03
 7.207207e-02  4.139993e-02 -8.893860e-02 9.624029e-03
 7.307307e-02  1.195810e-02 -9.803410e-02 9.753681e-03
 7.407407e-02 -1.943836e-02 -1.001459e-01 1.040705e-02
 7.507508e-02 -5.036853e-02 -9.472958e-02 1.151068e-02
 7.607608e-02 -7.839310e-02 -8.179537e-02 1.283596e-02
 7.707708e-02 -1.012442e-01 -6.193871e-02 1.408680e-02
 7.807808e-02 -1.170041e-01 -3.632578e-02 1.500953e-02
 7.907908e-02 -1.242587e-01 -6.631994e-03 1.548420e-02
 8.008008e-02 -1.222140e-01  2.506364e-02 1.556444e-02
 8.108108e-02 -1.107675e-01  5.642223e-02 1.545290e-02
 8.208208e-02 -9.052752e-02  8.501673e-02 1.542308e-02
 8.308308e-02 -6.278009e-02  1.085190e-01 1.571772e-02
 8.408408e-02 -2.940457e-02  1.248878e-01 1.646160e-02
 8.508509e-02  7.255466e-03  1.325421e-01 1.762004e-02
 8.608609e-02  4.455724e-02  1.305048e-01 1.901685e-02
 8.708709e-02  7.974803e-02  1.185055e-01 2.040329e-02
 8.808809e-02  1.101651e-01  9.702963e-02 2.155111e-02
 8.908909e-02  1.334323e-01  6.731118e-02 2.233496e-02
 9.009009e-02  1.476383e-01  3.126497e-02 2.277457e-02
 9.109109e-02  1.514856e-01 -8.636336e-03 2.302249e-02
 9.209209e-02  1.443968e-01 -4.953337e-02 2.330399e-02
 9.309309e-02  1.265717e-01 -8.838690e-02 2.383264e-02
 9.409409e-02  9.899028e-02 -1.222050e-01 2.473314e-02
 9.509510e-02  6.336006e-02 -1.482734e-01 2.599951e-02
 9.609610e-02  2.201070e-02 -1.643709e-01 2.750227e-02
 9.709710e-02 -2.225750e-02 -1.689526e-01 2.904037e-02
 9.809810e-02 -6.636160e-02 -1.612862e-01 3.041710e-02
 9.909910e-02 -1.071481e-01 -1.415299e-01 3.151142e-02
 1.001001e-01 -1.416145e-01 -1.107442e-01 3.231893e-02
 1.011011e-01 -1.671257e-01 -7.083588e-02 3.294873e-02
 1.021021e-01 -1.816093e-01 -2.443745e-02 3.357914e-02
 1.031031e-01 -1.837157e-01  2.527061e-02 3.439006e-02
 1.041041e-01 -1.729316e-01  7.478170e-02 3.549765e-02
 1.051051e-01 -1.496376e-01  1.205133e-01 3.691487e-02
 1.061061e-01 -1.151039e-01  1.590673e-01 3.855129e-02
 1.071071e-01 -7.142390e-02  1.874809e-01 4.025046e-02
 1.081081e-01 -2.138864e-02  2.034505e-01 4.184956e-02
 1.091091e-01  3.169140e-02  2.055100e-01 4.323871e-02
 1.101101e-01  8.420464e-02  1.931525e-01 4.439831e-02
