# x psi_r psi_i psi2 
 0.000000e+00 -6.173535e-03 -1.283182e-03 3.975909e-05
 1.001001e-03 -5.774876e-03 -4.289083e-03 5.174542e-05
 2.002002e-03 -4.747401e-03 -6.591482e-03 6.598546e-05
 3.003003e-03 -3.290948e-03 -7.929947e-03 7.371441e-05
 4.004004e-03 -1.636215e-03 -8.177901e-03 6.955526e-05
 5.005005e-03 -1.107360e-05 -7.352205e-03 5.405504e-05
 6.006006e-03  1.389306e-03 -5.604499e-03 3.334057e-05
 7.007007e-03  2.424789e-03 -3.196254e-03 1.609564e-05
 8.008008e-03  3.022637e-03 -4.613620e-04 9.349190e-06
 9.009009e-03  3.179089e-03  2.238537e-03 1.511765e-05
 1.001001e-02  2.950912e-03  4.560201e-03 2.950332e-05
 1.101101e-02  2.439101e-03  6.220649e-03 4.464569e-05
 1.201201e-02  1.767811e-03  7.029857e-03 5.254405e-05
 1.301301e-02  1.062126e-03  6.910681e-03 4.888562e-05
 1.401401e-02  4.281498e-04  5.904183e-03 3.504269e-05
 1.501502e-02 -6.169374e-05  4.160331e-03 1.731216e-05
 1.601602e-02 -3.762531e-04  1.915868e-03 3.812116e-06
 1.701702e-02 -5.254467e-04 -5.374667e-04 5.649647e-07
 1.801802e-02 -5.528648e-04 -2.890107e-03 8.658380e-06
 1.901902e-02 -5.228571e-04 -4.852599e-03 2.382109e-05
 2.002002e-02 -5.046189e-04 -6.189731e-03 3.856741e-05
 2.102102e-02 -5.561474e-04 -6.747044e-03 4.583190e-05
 2.202202e-02 -7.108904e-04 -6.466873e-03 4.232581e-05
 2.302302e-02 -9.693754e-04 -5.392538e-03 3.001915e-05
 2.402402e-02 -1.297268e-03 -3.660636e-03 1.508316e-05
 2.502503e-02 -1.630221e-03 -1.482848e-03 4.856459e-06
 2.602603e-02 -1.884772e-03  8.802915e-04 4.327279e-06
 2.702703e-02 -1.973543e-03  3.150320e-03 1.381939e-05
 2.802803e-02 -1.822285e-03  5.062880e-03 2.895348e-05
 2.902903e-02 -1.385947e-03  6.397202e-03 4.284505e-05
 3.003003e-02 -6.610542e-04  6.999944e-03 4.943621e-05
 3.103103e-02  3.078553e-04  6.800969e-03 4.634796e-05
 3.203203e-02  1.429090e-03  5.819701e-03 3.591122e-05
 3.303303e-02  2.572311e-03  4.161687e-03 2.393643e-05
 3.403403e-02  3.583832e-03  2.006121e-03 1.686837e-05
 3.503504e-02  4.306872e-03 -4.141141e-04 1.872064e-05
 3.603604e-02  4.604060e-03 -2.837538e-03 2.924899e-05
 3.703704e-02  4.379081e-03 -5.001645e-03 4.419280e-05
 3.803804e-02  3.594325e-03 -6.670087e-03 5.740923e-05
 3.903904e-02  2.281802e-03 -7.656835e-03 6.383375e-05
 4.004004e-02  5.454145e-04 -7.845019e-03 6.184179e-05
 4.104104e-02 -1.446246e-03 -7.198781e-03 5.391407e-05
 4.204204e-02 -3.476171e-03 -5.767148e-03 4.534376e-05
 4.304304e-02 -5.302645e-03 -3.679712e-03 4.165833e-05
 4.404404e-02 -6.687742e-03 -1.134593e-03 4.601319e-05
 4.504505e-02 -7.427194e-03  1.620098e-03 5.778793e-05
 4.604605e-02 -7.377955e-03  4.309633e-03 7.300715e-05
 4.704705e-02 -6.479876e-03  6.658737e-03 8.632758e-05
 4.804805e-02 -4.768562e-03  8.418081e-03 9.360326e-05
 4.904905e-02 -2.377399e-03  9.388804e-03 9.380166e-05
 5.005005e-02  4.719538e-04  9.442920e-03 8.939147e-05
 5.105105e-02  3.490002e-03  8.537675e-03 8.507200e-05
 5.205205e-02  6.348826e-03  6.722482e-03 8.549936e-05
 5.305305e-02  8.717412e-03  4.137562e-03 9.311270e-05
 5.405405e-02  1.029904e-02  1.004169e-03 1.070785e-04
 5.505506e-02  1.086655e-02 -2.393107e-03 1.238088e-04
 5.605606e-02  1.029141e-02 -5.730642e-03 1.387533e-04
 5.705706e-02  8.563094e-03 -8.674868e-03 1.485799e-04
 5.805806e-02  5.796289e-03 -1.091368e-02 1.527054e-04
 5.905906e-02  2.224661e-03 -1.218746e-02 1.534833e-04
 6.006006e-02 -1.818524e-03 -1.231677e-02 1.550099e-04
 6.106106e-02 -5.931329e-03 -1.122401e-02 1.611591e-04
 6.206206e-02 -9.682682e-03 -8.946601e-03 1.737960e-04
 6.306306e-02 -1.265659e-02 -5.639924e-03 1.919981e-04
 6.406406e-02 -1.449656e-02 -1.569166e-03 2.126126e-04
 6.506507e-02 -1.494555e-02  2.909944e-03 2.318373e-04
 6.606607e-02 -1.387723e-02  7.380316e-03 2.470466e-04
 6.706707e-02 -1.131502e-02  1.140041e-02 2.579990e-04
 6.806807e-02 -7.436563e-03  1.454587e-02 2.668848e-04
 6.906907e-02 -2.562798e-03  1.645199e-02 2.772360e-04
 7.007007e-02  2.867946e-03  1.685315e-02 2.922539e-04
 7.107107e-02  8.338583e-03  1.561490e-02 3.133570e-04
 7.207207e-02  1.330134e-02  1.275527e-02 3.396224e-04
 7.307307e-02  1.723083e-02  8.452493e-03 3.683460e-04
 7.407407e-02  1.967711e-02  3.037459e-03 3.964146e-04
 7.507508e-02  2.031359e-02 -3.029277e-03 4.218185e-04
 7.607608e-02  1.897496e-02 -9.194566e-03 4.445893e-04
 7.707708e-02  1.568108e-02 -1.486113e-02 4.667494e-04
 7.807808e-02  1.064403e-02 -1.944323e-02 4.913346e-04
 7.907908e-02  4.257010e-03 -2.242464e-02 5.209866e-04
 8.008008e-02 -2.934648e-03 -2.341317e-02 5.567888e-04
 8.108108e-02 -1.027837e-02 -2.218644e-02 5.978831e-04
 8.208208e-02 -1.707153e-02 -1.872366e-02 6.420124e-04
 8.308308e-02 -2.262608e-02 -1.321972e-02 6.867003e-04
 8.408408e-02 -2.633499e-02 -6.079114e-03 7.304874e-04
 8.508509e-02 -2.773425e-02  2.110831e-03 7.736442e-04
 8.608609e-02 -2.655445e-02  1.062596e-02 8.180499e-04
 8.708709e-02 -2.275668e-02  1.866709e-02 8.663265e-04
 8.808809e-02 -1.654853e-02  2.543253e-02 9.206674e-04
 8.908909e-02 -8.377872e-03  3.019491e-02 9.819210e-04
 9.009009e-02  1.096307e-03  3.237510e-02 1.049349e-03
 9.109109e-02  1.105430e-02  3.160611e-02 1.121144e-03
 9.209209e-02  2.058383e-02  2.778010e-02 1.195428e-03
 9.309309e-02  2.876045e-02  2.107342e-02 1.271252e-03
 9.409409e-02  3.473344e-02  1.194593e-02 1.349117e-03
 9.509510e-02  3.780954e-02  1.113458e-03 1.430801e-03
