# x psi_r psi_i psi2 
 0.000000e+00  4.467519e-03 -1.893178e-03 2.354285e-05
 1.001001e-03  5.611857e-03  7.056442e-05 3.149791e-05
 2.002002e-03  6.019701e-03  1.868848e-03 3.972939e-05
 3.003003e-03  5.695706e-03  3.254151e-03 4.303056e-05
 4.004004e-03  4.729446e-03  4.052432e-03 3.878986e-05
 5.005005e-03  3.277995e-03  4.183637e-03 2.824807e-05
 6.006006e-03  1.542062e-03  3.668181e-03 1.583351e-05
 7.007007e-03 -2.608234e-04  2.619144e-03 6.927943e-06
 8.008008e-03 -1.922635e-03  1.221886e-03 5.189530e-06
 9.009009e-03 -3.267587e-03 -2.955890e-04 1.076450e-05
 1.001001e-02 -4.168995e-03 -1.697042e-03 2.026047e-05
 1.101101e-02 -4.558883e-03 -2.772267e-03 2.846887e-05
 1.201201e-02 -4.430032e-03 -3.366459e-03 3.095823e-05
 1.301301e-02 -3.831070e-03 -3.400811e-03 2.624261e-05
 1.401401e-02 -2.856010e-03 -2.881747e-03 1.646126e-05
 1.501502e-02 -1.630061e-03 -1.897899e-03 6.259121e-06
 1.601602e-02 -2.938119e-04 -6.055548e-04 4.530220e-07
 1.701702e-02  1.012299e-03  7.950714e-04 1.656888e-06
 1.801802e-02  2.161576e-03  2.089272e-03 9.037471e-06
 1.901902e-02  3.051612e-03  3.078791e-03 1.879129e-05
 2.002002e-02  3.611180e-03  3.610006e-03 2.607277e-05
 2.102102e-02  3.803432e-03  3.595545e-03 2.739404e-05
 2.202202e-02  3.625744e-03  3.026492e-03 2.230567e-05
 2.302302e-02  3.106893e-03  1.973667e-03 1.354815e-05
 2.402402e-02  2.302291e-03  5.779616e-04 5.634585e-06
 2.502503e-02  1.288063e-03 -9.688668e-04 2.597810e-06
 2.602603e-02  1.545472e-04 -2.450251e-03 6.027616e-06
 2.702703e-02 -1.000329e-03 -3.654218e-03 1.435397e-05
 2.802803e-02 -2.077599e-03 -4.402202e-03 2.369580e-05
 2.902903e-02 -2.983604e-03 -4.573518e-03 2.981896e-05
 3.003003e-02 -3.636152e-03 -4.122285e-03 3.021484e-05
 3.103103e-02 -3.970392e-03 -3.084667e-03 2.527918e-05
 3.203203e-02 -3.944257e-03 -1.575497e-03 1.803936e-05
 3.303303e-02 -3.543131e-03  2.252326e-04 1.260451e-05
 3.403403e-02 -2.783279e-03  2.094334e-03 1.213287e-05
 3.503504e-02 -1.713417e-03  3.793035e-03 1.732291e-05
 3.603604e-02 -4.138538e-04  5.096840e-03 2.614905e-05
 3.703704e-02  1.007328e-03  5.823920e-03 3.493276e-05
 3.803804e-02  2.421250e-03  5.858581e-03 4.018542e-05
 3.903904e-02  3.688311e-03  5.166918e-03 4.030068e-05
 4.004004e-02  4.670758e-03  3.802785e-03 3.627715e-05
 4.104104e-02  5.246807e-03  1.903299e-03 3.115153e-05
 4.204204e-02  5.324902e-03 -3.255946e-04 2.846059e-05
 4.304304e-02  4.856508e-03 -2.631883e-03 3.051247e-05
 4.404404e-02  3.845710e-03 -4.745935e-03 3.731338e-05
 4.504505e-02  2.354115e-03 -6.411435e-03 4.664835e-05
 4.604605e-02  4.998522e-04 -7.415259e-03 5.523592e-05
 4.704705e-02 -1.549841e-03 -7.612946e-03 6.035896e-05
 4.804805e-02 -3.592336e-03 -6.946852e-03 6.116363e-05
 4.904905e-02 -5.408636e-03 -5.454945e-03 5.900976e-05
 5.005005e-02 -6.786044e-03 -3.269173e-03 5.673788e-05
 5.105105e-02 -7.542147e-03 -6.034955e-04 5.724819e-05
 5.205205e-02 -7.547474e-03  2.267255e-03 6.210482e-05
 5.305305e-02 -6.744066e-03  5.035516e-03 7.083884e-05
 5.405405e-02 -5.157505e-03  7.393259e-03 8.126014e-05
 5.505506e-02 -2.900493e-03  9.065035e-03 9.058772e-05
 5.605606e-02 -1.669540e-04  9.838369e-03 9.682137e-05
 5.705706e-02  2.783373e-03  9.588311e-03 9.968288e-05
 5.805806e-02  5.648736e-03  8.293533e-03 1.006909e-04
 5.905906e-02  8.115462e-03  6.042128e-03 1.023680e-04
 6.006006e-02  9.891357e-03  3.026347e-03 1.069977e-04
 6.106106e-02  1.073889e-02 -4.734786e-04 1.155480e-04
 6.206206e-02  1.050448e-02 -4.114474e-03 1.272729e-04
 6.306306e-02  9.140355e-03 -7.523920e-03 1.401555e-04
 6.406406e-02  6.716320e-03 -1.033607e-02 1.519434e-04
 6.506507e-02  3.419389e-03 -1.222960e-02 1.612553e-04
 6.606607e-02 -4.591515e-04 -1.296194e-02 1.682227e-04
 6.706707e-02 -4.548576e-03 -1.239717e-02 1.743794e-04
 6.806807e-02 -8.433379e-03 -1.052435e-02 1.818839e-04
 6.906907e-02 -1.169452e-02 -7.464286e-03 1.924773e-04
 7.007007e-02 -1.395319e-02 -3.463516e-03 2.066876e-04
 7.107107e-02 -1.491268e-02  1.124286e-03 2.236521e-04
 7.207207e-02 -1.439369e-02  5.868333e-03 2.416156e-04
 7.307307e-02 -1.235928e-02  1.029966e-02 2.588349e-04
 7.407407e-02 -8.926360e-03  1.395566e-02 2.744405e-04
 7.507508e-02 -4.361838e-03  1.642608e-02 2.888418e-04
 7.607608e-02  9.367185e-04  1.739618e-02 3.035046e-04
 7.707708e-02  6.474688e-03  1.668270e-02 3.202341e-04
 7.807808e-02  1.170544e-02  1.425878e-02 3.403303e-04
 7.907908e-02  1.608280e-02  1.026497e-02 3.640260e-04
 8.008008e-02  1.911594e-02  5.004394e-03 3.904632e-04
 8.108108e-02  2.042138e-02 -1.078024e-03 4.181949e-04
 8.208208e-02  1.976674e-02 -7.431337e-03 4.459487e-04
 8.308308e-02  1.710164e-02 -1.344650e-02 4.732745e-04
 8.408408e-02  1.257209e-02 -1.851252e-02 5.007708e-04
 8.508509e-02  6.516280e-03 -2.207580e-02 5.298030e-04
 8.608609e-02 -5.586736e-04 -2.369723e-02 5.618707e-04
 8.708709e-02 -8.017523e-03 -2.310115e-02 5.979437e-04
 8.808809e-02 -1.515216e-02 -2.021135e-02 6.380869e-04
 8.908909e-02 -2.124664e-02 -1.516970e-02 6.815392e-04
 9.009009e-02 -2.564608e-02 -8.334733e-03 7.271889e-04
 9.109109e-02 -2.782319e-02 -2.594002e-04 7.741974e-04
 9.209209e-02 -2.743583e-02  8.351219e-03 8.224674e-04
 9.309309e-02 -2.436965e-02  1.669907e-02 8.727387e-04
 9.409409e-02 -1.876129e-02  2.396449e-02 9.262827e-04
 9.509510e-02 -1.099879e-02  2.938349e-02 9.843630e-04
 9.609610e-02 -1.698086e-03  3.232410e-02 1.047731e-03
 9.709710e-02  8.343150e-03  3.235414e-02 1.116398e-03
 9.809810e-02  1.821139e-02  2.929374e-02 1.189778e-03
 9.909910e-02  2.695740e-02  2.324679e-02 1.267115e-03
 1.001001e-01  3.368404e-02  1.460706e-02 1.347981e-03
 1.011011e-01  3.763369e-02  4.037239e-03 1.432594e-03
 1.021021e-01  3.826726e-02 -7.578597e-03 1.521818e-03
 1.031031e-01  3.532696e-02 -1.920604e-02 1.616866e-03
 1.041041e-01  2.887598e-02 -2.974937e-02 1.718847e-03
