# x psi_r psi_i psi2 
 0.000000e+00 -1.152580e+00 -2.150185e-01 1.374673e+00
 1.001001e-03 -1.084788e+00 -2.813168e-01 1.255904e+00
 2.002002e-03 -9.609393e-01 -3.444296e-01 1.042036e+00
 3.003003e-03 -7.885124e-01 -4.038077e-01 7.848125e-01
 4.004004e-03 -5.775582e-01 -4.585897e-01 5.438780e-01
 5.005005e-03 -3.401693e-01 -5.075120e-01 3.732835e-01
 6.006006e-03 -8.983374e-02 -5.488664e-01 3.093244e-01
 7.007007e-03  1.592977e-01 -5.805164e-01 3.623750e-01
 8.008008e-03  3.931900e-01 -5.999767e-01 5.145704e-01
 9.009009e-03  5.987078e-01 -6.045567e-01 7.239399e-01
 1.001001e-02  7.643591e-01 -5.915615e-01 9.341899e-01
 1.101101e-02  8.809564e-01 -5.585388e-01 1.088050e+00
 1.201201e-02  9.421560e-01 -5.035535e-01 1.141224e+00
 1.301301e-02  9.448396e-01 -4.254687e-01 1.073745e+00
 1.401401e-02  8.893147e-01 -3.242085e-01 8.959918e-01
 1.501502e-02  7.793163e-01 -2.009754e-01 6.477249e-01
 1.601602e-02  6.218058e-01 -5.840090e-02 3.900531e-01
 1.701702e-02  4.265769e-01  9.939521e-02 1.918473e-01
 1.801802e-02  2.056856e-01  2.668496e-01 1.135152e-01
 1.901902e-02 -2.726175e-02  4.371141e-01 1.918120e-01
 2.002002e-02 -2.579222e-01  6.023287e-01 4.293237e-01
 2.102102e-02 -4.720835e-01  7.539978e-01 7.913754e-01
 2.202202e-02 -6.565313e-01  8.834542e-01 1.211525e+00
 2.302302e-02 -7.998623e-01  9.823830e-01 1.604856e+00
 2.402402e-02 -8.931921e-01  1.043373e+00 1.886418e+00
 2.502503e-02 -9.307096e-01  1.060456e+00 1.990787e+00
 2.602603e-02 -9.100448e-01  1.029603e+00 1.888263e+00
 2.702703e-02 -8.324203e-01  9.491216e-01 1.593755e+00
 2.802803e-02 -7.025782e-01  8.199438e-01 1.165924e+00
 2.902903e-02 -5.284841e-01  6.457526e-01 6.962919e-01
 3.003003e-02 -3.208262e-01  4.329471e-01 2.903726e-01
 3.103103e-02 -9.234060e-02  1.904283e-01 4.478972e-02
 3.203203e-02  1.429928e-01 -7.078496e-02 2.545744e-02
 3.303303e-02  3.708319e-01 -3.380956e-01 2.518250e-01
 3.403403e-02  5.773749e-01 -5.979936e-01 6.909581e-01
 3.503504e-02  7.502216e-01 -8.368091e-01 1.263082e+00
 3.603604e-02  8.791404e-01 -1.041507e+00 1.857625e+00
 3.703704e-02  9.566879e-01 -1.200475e+00 2.356393e+00
 3.803804e-02  9.786423e-01 -1.304249e+00 2.658807e+00
 3.903904e-02  9.442246e-01 -1.346132e+00 2.703631e+00
 4.004004e-02  8.560922e-01 -1.322659e+00 2.482321e+00
 4.104104e-02  7.201125e-01 -1.233881e+00 2.041025e+00
 4.204204e-02  5.449306e-01 -1.083437e+00 1.470785e+00
 4.304304e-02  3.413677e-01 -8.784074e-01 8.881316e-01
 4.404404e-02  1.216909e-01 -6.289655e-01 4.104063e-01
 4.504505e-02 -1.011914e-01 -3.478263e-01 1.312228e-01
 4.604605e-02 -3.145535e-01 -4.954130e-02 1.013982e-01
 4.704705e-02 -5.066385e-01  2.503257e-01 3.193455e-01
 4.804805e-02 -6.673546e-01  5.360898e-01 7.327545e-01
 4.904905e-02 -7.888372e-01  7.928480e-01 1.250872e+00
 5.005005e-02 -8.658418e-01  1.007337e+00 1.764410e+00
 5.105105e-02 -8.959480e-01  1.168694e+00 2.168569e+00
 5.205205e-02 -8.795687e-01  1.269073e+00 2.384188e+00
 5.305305e-02 -8.197702e-01  1.304078e+00 2.372643e+00
 5.405405e-02 -7.219274e-01  1.272987e+00 2.141676e+00
 5.505506e-02 -5.932446e-01  1.178759e+00 1.741412e+00
 5.605606e-02 -4.421843e-01  1.027816e+00 1.251932e+00
 5.705706e-02 -2.778485e-01  8.296254e-01 7.654780e-01
 5.805806e-02 -1.093628e-01  5.961047e-01 3.673010e-01
 5.905906e-02  5.469563e-02  3.408873e-01 1.191958e-01
 6.006006e-02  2.067840e-01  7.849867e-02 4.892166e-02
 6.106106e-02  3.407652e-01 -1.765080e-01 1.472760e-01
 6.206206e-02  4.521445e-01 -4.104017e-01 3.728642e-01
 6.306306e-02  5.381640e-01 -6.110590e-01 6.630135e-01
 6.406406e-02  5.977591e-01 -7.686372e-01 9.481191e-01
 6.506507e-02  6.313927e-01 -8.760977e-01 1.166204e+00
 6.606607e-02  6.407903e-01 -9.295493e-01 1.274674e+00
 6.706707e-02  6.286095e-01 -9.283959e-01 1.257069e+00
 6.806807e-02  5.980758e-01 -8.752827e-01 1.123814e+00
 6.906907e-02  5.526234e-01 -7.758484e-01 9.073334e-01
 7.007007e-02  4.955713e-01 -6.383039e-01 6.530228e-01
 7.107107e-02  4.298629e-01 -4.728652e-01 4.083836e-01
 7.207207e-02  3.578902e-01 -2.910792e-01 2.128125e-01
 7.307307e-02  2.814112e-01 -1.050858e-01 9.023531e-02
 7.407407e-02  2.015640e-01  7.313929e-02 4.597740e-02
 7.507508e-02  1.189670e-01  2.325125e-01 6.821521e-02
 7.607608e-02  3.389093e-02  3.634999e-01 1.332807e-01
 7.707708e-02 -5.352284e-02  4.586650e-01 2.132382e-01
 7.807808e-02 -1.430234e-01  5.130769e-01 2.837036e-01
 7.907908e-02 -2.340203e-01  5.245570e-01 3.299256e-01
 8.008008e-02 -3.253912e-01  4.937531e-01 3.496715e-01
 8.108108e-02 -4.153490e-01  4.240399e-01 3.523246e-01
 8.208208e-02 -5.013887e-01  3.212568e-01 3.545965e-01
 8.308308e-02 -5.803229e-01  1.932998e-01 3.741395e-01
 8.408408e-02 -6.484086e-01  4.959745e-02 4.228937e-01
 8.508509e-02 -7.015577e-01 -9.949746e-02 5.020830e-01
 8.608609e-02 -7.356165e-01 -2.433619e-01 6.003567e-01
 8.708709e-02 -7.466926e-01 -3.717623e-01 6.957571e-01
 8.808809e-02 -7.315020e-01 -4.754817e-01 7.611780e-01
 8.908909e-02 -6.877068e-01 -5.468769e-01 7.720150e-01
 9.009009e-02 -6.142143e-01 -5.803353e-01 7.140483e-01
 9.109109e-02 -5.114098e-01 -5.726050e-01 5.894165e-01
 9.209209e-02 -3.813004e-01 -5.229828e-01 4.189010e-01
 9.309309e-02 -2.275534e-01 -4.333500e-01 2.395728e-01
 9.409409e-02 -5.542148e-02 -3.080574e-01 9.797093e-02
 9.509510e-02  1.284461e-01 -1.536681e-01 4.011229e-02
 9.609610e-02  3.162971e-01  2.142496e-02 1.005029e-01
 9.709710e-02  4.996584e-01  2.074827e-01 2.927076e-01
 9.809810e-02  6.697828e-01  3.939764e-01 6.038265e-01
 9.909910e-02  8.181333e-01  5.701845e-01 9.944525e-01
 1.001001e-01  9.368727e-01  7.257959e-01 1.404510e+00
 1.011011e-01  1.019329e+00  8.514855e-01 1.764059e+00
 1.021021e-01  1.060402e+00  9.394327e-01 2.006986e+00
 1.031031e-01  1.056893e+00  9.837522e-01 2.084792e+00
 1.041041e-01  1.007728e+00  9.808184e-01 1.977520e+00
 1.051051e-01  9.140638e-01  9.294644e-01 1.699417e+00
 1.061061e-01  7.792740e-01  8.310492e-01 1.297911e+00
 1.071071e-01  6.088102e-01  6.893891e-01 8.459071e-01
 1.081081e-01  4.099498e-01  5.105609e-01 4.287313e-01
 1.091091e-01  1.914459e-01  3.025875e-01 1.282107e-01
 1.101101e-01 -3.690201e-02  7.502458e-02 6.990446e-03
 1.111111e-01 -2.647306e-01 -1.615290e-01 9.617392e-02
 1.121121e-01 -4.816226e-01 -3.959704e-01 3.887529e-01
 1.131131e-01 -6.776165e-01 -6.172541e-01 8.401668e-01
 1.141141e-01 -8.436906e-01 -8.149449e-01 1.375949e+00
 1.151151e-01 -9.721960e-01 -9.797358e-01 1.905047e+00
 1.161161e-01 -1.057221e+00 -1.103904e+00 2.336319e+00
 1.171171e-01 -1.094866e+00 -1.181682e+00 2.595103e+00
 1.181181e-01 -1.083426e+00 -1.209529e+00 2.636772e+00
 1.191191e-01 -1.023465e+00 -1.186285e+00 2.454751e+00
 1.201201e-01 -9.177878e-01 -1.113204e+00 2.081559e+00
 1.211211e-01 -7.713118e-01 -9.938719e-01 1.582703e+00
 1.221221e-01 -5.908422e-01 -8.339957e-01 1.044643e+00
 1.231231e-01 -3.847666e-01 -6.411033e-01 5.590587e-01
 1.241241e-01 -1.626793e-01 -4.241466e-01 2.063649e-01
 1.251251e-01  6.504753e-02 -1.930427e-01 4.149668e-02
 1.261261e-01  2.877295e-01  4.182737e-02 8.453777e-02
 1.271271e-01  4.948520e-01  2.701345e-01 3.178512e-01
 1.281281e-01  6.765522e-01  4.821049e-01 6.901480e-01
 1.291291e-01  8.240787e-01  6.689848e-01 1.126646e+00
 1.301301e-01  9.302128e-01  8.234434e-01 1.543355e+00
 1.311311e-01  9.896310e-01  9.398915e-01 1.862766e+00
 1.321321e-01  9.991927e-01  1.014703e+00 2.028008e+00
 1.331331e-01  9.581373e-01  1.046327e+00 2.012827e+00
 1.341341e-01  8.681790e-01  1.035285e+00 1.825550e+00
 1.351351e-01  7.334891e-01  9.840644e-01 1.506389e+00
 1.361361e-01  5.605602e-01  8.969026e-01 1.118662e+00
 1.371371e-01  3.579536e-01  7.794905e-01 7.357363e-01
 1.381381e-01  1.359327e-01  6.386067e-01 4.262963e-01
 1.391391e-01 -9.400447e-02  4.817080e-01 2.408795e-01
 1.401401e-01 -3.196780e-01  3.165017e-01 2.023673e-01
 1.411411e-01 -5.288400e-01  1.505253e-01 3.023296e-01
 1.421421e-01 -7.098215e-01 -9.240566e-03 5.039320e-01
 1.431431e-01 -8.521801e-01 -1.567048e-01 7.507673e-01
 1.441441e-01 -9.473114e-01 -2.869245e-01 9.797246e-01
 1.451451e-01 -9.889897e-01 -3.962779e-01 1.135137e+00
 1.461461e-01 -9.738009e-01 -4.825429e-01 1.181136e+00
 1.471471e-01 -9.014373e-01 -5.448825e-01 1.109486e+00
 1.481481e-01 -7.748283e-01 -5.837423e-01 9.411140e-01
 1.491491e-01 -6.000902e-01 -6.006707e-01 7.209135e-01
 1.501502e-01 -3.862861e-01 -5.980818e-01 5.069187e-01
 1.511512e-01 -1.450029e-01 -5.789774e-01 3.562407e-01
 1.521522e-01  1.102409e-01 -5.466552e-01 3.109850e-01
 1.531532e-01  3.647289e-01 -5.044225e-01 3.874693e-01
 1.541542e-01  6.033812e-01 -4.553400e-01 5.714034e-01
 1.551552e-01  8.116450e-01 -4.020133e-01 8.203823e-01
 1.561562e-01  9.763863e-01 -3.464474e-01 1.073356e+00
 1.571572e-01  1.086727e+00 -2.899731e-01 1.265060e+00
 1.581582e-01  1.134772e+00 -2.332485e-01 1.342112e+00
 1.591592e-01  1.116175e+00 -1.763320e-01 1.276940e+00
 1.601602e-01  1.030503e+00 -1.188194e-01 1.076054e+00
 1.611612e-01  8.813624e-01 -6.002767e-02 7.804030e-01
 1.621622e-01  6.762825e-01  7.898758e-04 4.573587e-01
 1.631632e-01  4.263410e-01  6.422039e-02 1.858909e-01
 1.641642e-01  1.455607e-01  1.304812e-01 3.821324e-02
 1.651652e-01 -1.498960e-01  1.992435e-01 6.216677e-02
 1.661662e-01 -4.426859e-01  2.695092e-01 2.686061e-01
 1.671672e-01 -7.153396e-01  3.395542e-01 6.270078e-01
 1.681682e-01 -9.513427e-01  4.069469e-01 1.070659e+00
 1.691692e-01 -1.136175e+00  4.686461e-01 1.510524e+00
 1.701702e-01 -1.258241e+00  5.211717e-01 1.854791e+00
 1.711712e-01 -1.309622e+00  5.608389e-01 2.029650e+00
 1.721722e-01 -1.286606e+00  5.840399e-01 1.996457e+00
 1.731732e-01 -1.189954e+00  5.875511e-01 1.761206e+00
 1.741742e-01 -1.024882e+00  5.688410e-01 1.373964e+00
 1.751752e-01 -8.007598e-01  5.263550e-01 9.182659e-01
 1.761762e-01 -5.305391e-01  4.597505e-01 4.928423e-01
 1.771772e-01 -2.299574e-01  3.700604e-01 1.898251e-01
 1.781782e-01  8.344121e-02  2.597671e-01 7.444138e-02
 1.791792e-01  3.913975e-01  1.327762e-01 1.708215e-01
 1.801802e-01  6.760716e-01 -5.716587e-03 4.571055e-01
 1.811812e-01  9.211451e-01 -1.494604e-01 8.708467e-01
 1.821822e-01  1.112818e+00 -2.914754e-01 1.323322e+00
 1.831832e-01  1.240638e+00 -4.244515e-01 1.719342e+00
 1.841842e-01  1.298106e+00 -5.411945e-01 1.977972e+00
 1.851852e-01  1.283024e+00 -6.350906e-01 2.049491e+00
 1.861862e-01  1.197562e+00 -7.005552e-01 1.924932e+00
 1.871872e-01  1.048049e+00 -7.334357e-01 1.636334e+00
 1.881882e-01  8.445013e-01 -7.313356e-01 1.248034e+00
 1.891892e-01  5.999283e-01 -6.938343e-01 8.413200e-01
 1.901902e-01  3.294603e-01 -6.225828e-01 4.961535e-01
 1.911912e-01  4.936595e-02 -5.212641e-01 2.741533e-01
 1.921922e-01 -2.239791e-01 -3.954148e-01 2.065195e-01
 1.931932e-01 -4.751013e-01 -2.521172e-01 2.892843e-01
 1.941942e-01 -6.903521e-01 -9.957736e-02 4.865017e-01
 1.951952e-01 -8.586866e-01  5.338331e-02 7.401925e-01
 1.961962e-01 -9.722533e-01  1.978917e-01 9.844376e-01
 1.971972e-01 -1.026761e+00  3.256022e-01 1.160255e+00
 1.981982e-01 -1.021611e+00  4.292534e-01 1.227947e+00
 1.991992e-01 -9.597877e-01  5.031599e-01 1.174362e+00
 2.002002e-01 -8.475357e-01  5.436066e-01 1.013825e+00
 2.012012e-01 -6.938399e-01  5.491129e-01 7.829388e-01
 2.022022e-01 -5.097600e-01  5.205463e-01 5.308238e-01
 2.032032e-01 -3.076640e-01  4.610752e-01 3.072475e-01
 2.042042e-01 -1.004151e-01  3.759599e-01 1.514290e-01
 2.052052e-01  9.943332e-02  2.721944e-01 8.397679e-02
 2.062062e-01  2.803864e-01  1.580226e-01 1.035876e-01
 2.072072e-01  4.326530e-01  4.235884e-02 1.889829e-01
 2.082082e-01  5.486551e-01 -6.584417e-02 3.053579e-01
 2.092092e-01  6.233758e-01 -1.582389e-01 4.136370e-01
 2.102102e-01  6.545331e-01 -2.276903e-01 4.802565e-01
 2.112112e-01  6.425798e-01 -2.688037e-01 4.851643e-01
 2.122122e-01  5.905392e-01 -2.783346e-01 4.262067e-01
 2.132132e-01  5.036963e-01 -2.554495e-01 3.189644e-01
 2.142142e-01  3.891721e-01 -2.018171e-01 1.921851e-01
 2.152152e-01  2.554142e-01 -1.215215e-01 8.000389e-02
 2.162162e-01  1.116379e-01 -2.080100e-02 1.289569e-02
 2.172172e-01 -3.274511e-02  9.237052e-02 9.604555e-03
 2.182182e-01 -1.686774e-01  2.088319e-01 7.206281e-02
 2.192192e-01 -2.879560e-01  3.188755e-01 1.846003e-01
 2.202202e-01 -3.836575e-01  4.129365e-01 3.177096e-01
 2.212212e-01 -4.504684e-01  4.822821e-01 4.355178e-01
 2.222222e-01 -4.849122e-01  5.196534e-01 5.051795e-01
 2.232232e-01 -4.854646e-01  5.198139e-01 5.058823e-01
 2.242242e-01 -4.525611e-01  4.799672e-01 4.351800e-01
 2.252252e-01 -3.885027e-01  4.000127e-01 3.109445e-01
 2.262262e-01 -2.972716e-01  2.826219e-01 1.682456e-01
 2.272272e-01 -1.842707e-01  1.331287e-01 5.167896e-02
