# x psi_r psi_i psi2 
 0.000000e+00 -4.144141e-06  9.505888e-06 1.075358e-10
 1.001001e-03 -5.133305e-06  8.007393e-06 9.046917e-11
 2.002002e-03 -4.631740e-06  5.349726e-06 5.007258e-11
 3.003003e-03 -2.888690e-06  2.022982e-06 1.243699e-11
 4.004004e-03 -4.275018e-07 -1.437550e-06 2.249307e-12
 5.005005e-03  2.074866e-06 -4.534757e-06 2.486909e-11
 6.006006e-03  3.955370e-06 -6.853300e-06 6.261267e-11
 7.007007e-03  4.704934e-06 -8.105697e-06 8.783873e-11
 8.008008e-03  4.092030e-06 -8.139943e-06 8.300338e-11
 9.009009e-03  2.206074e-06 -6.956283e-06 5.325664e-11
 1.001001e-02 -5.481338e-07 -4.693338e-06 2.232788e-11
 1.101101e-02 -3.542848e-06 -1.628268e-06 1.520303e-11
 1.201201e-02 -6.049031e-06  1.853358e-06 4.002571e-11
 1.301301e-02 -7.402692e-06  5.277665e-06 8.265359e-11
 1.401401e-02 -7.143845e-06  8.138385e-06 1.172678e-10
 1.501502e-02 -5.139475e-06  9.946110e-06 1.253393e-10
 1.601602e-02 -1.625557e-06  1.031035e-05 1.089457e-10
 1.701702e-02  2.803540e-06  9.003123e-06 8.891606e-11
 1.801802e-02  7.299179e-06  6.034268e-06 8.969040e-11
 1.901902e-02  1.090079e-05  1.680524e-06 1.216513e-10
 2.002002e-02  1.273187e-05 -3.502991e-06 1.743715e-10
 2.102102e-02  1.217512e-05 -8.741243e-06 2.246430e-10
 2.202202e-02  9.032375e-06 -1.312676e-05 2.538956e-10
 2.302302e-02  3.597020e-06 -1.577014e-05 2.616359e-10
 2.402402e-02 -3.341089e-06 -1.595227e-05 2.656378e-10
 2.502503e-02 -1.060611e-05 -1.329332e-05 2.892019e-10
 2.602603e-02 -1.681067e-05 -7.864884e-06 3.444550e-10
 2.702703e-02 -2.060899e-05 -2.576453e-07 4.247968e-10
 2.802803e-02 -2.094804e-05  8.459245e-06 5.103791e-10
 2.902903e-02 -1.731132e-05  1.685310e-05 5.837087e-10
 3.003003e-02 -9.868247e-06  2.334964e-05 6.425882e-10
 3.103103e-02  4.668659e-07  2.649271e-05 7.020816e-10
 3.203203e-02  1.212796e-05  2.524086e-05 7.841883e-10
 3.303303e-02  2.310048e-05  1.920746e-05 9.025588e-10
 3.403403e-02  3.125118e-05  8.833901e-06 1.054674e-09
 3.503504e-02  3.469681e-05 -4.588323e-06 1.224921e-09
