# x psi_r psi_i psi2 
 0.000000e+00  5.125055e-01 -7.670168e-01 8.509766e-01
 1.001001e-03  7.563679e-01 -5.049703e-01 8.270874e-01
 2.002002e-03  9.101913e-01 -1.925685e-01 8.655308e-01
 3.003003e-03  9.599472e-01  1.341760e-01 9.395019e-01
 4.004004e-03  9.034693e-01  4.383068e-01 1.008370e+00
 5.005005e-03  7.503766e-01  6.860834e-01 1.033775e+00
 6.006006e-03  5.206824e-01  8.507212e-01 9.948367e-01
 7.007007e-03  2.422743e-01  9.152968e-01 8.964651e-01
 8.008008e-03 -5.242543e-02  8.744999e-01 7.674984e-01
 9.009009e-03 -3.302229e-01  7.350475e-01 6.493421e-01
 1.001001e-02 -5.609027e-01  5.147322e-01 5.795611e-01
 1.101101e-02 -7.205391e-01  2.402253e-01 5.768848e-01
 1.201201e-02 -7.940016e-01 -5.609656e-02 6.335854e-01
 1.301301e-02 -7.763897e-01 -3.399306e-01 7.183338e-01
 1.401401e-02 -6.732569e-01 -5.789928e-01 7.885076e-01
 1.501502e-02 -4.996334e-01 -7.466764e-01 8.071593e-01
 1.601602e-02 -2.779880e-01 -8.250092e-01 7.579176e-01
 1.701702e-02 -3.539657e-02 -8.065791e-01 6.518228e-01
 1.801802e-02  1.997343e-01 -6.952207e-01 5.232256e-01
 1.901902e-02  4.009932e-01 -5.053995e-01 4.162242e-01
 2.002002e-02  5.469507e-01 -2.603825e-01 3.669541e-01
 2.102102e-02  6.234647e-01  1.057904e-02 3.888201e-01
 2.202202e-02  6.250542e-01  2.757152e-01 4.667116e-01
 2.302302e-02  5.552060e-01  5.044432e-01 5.627167e-01
 2.402402e-02  4.256103e-01  6.708811e-01 6.312257e-01
 2.502503e-02  2.544482e-01  7.567652e-01 6.374375e-01
 2.602603e-02  6.396596e-02  7.534418e-01 5.717662e-01
 2.702703e-02 -1.223513e-01  6.627160e-01 4.541623e-01
 2.802803e-02 -2.826519e-01  4.964751e-01 3.263796e-01
 2.902903e-02 -3.992880e-01  2.751502e-01 2.351385e-01
 3.003003e-02 -4.607777e-01  2.521047e-02 2.129516e-01
 3.103103e-02 -4.629414e-01 -2.240006e-01 2.644910e-01
 3.203203e-02 -4.090963e-01 -4.437106e-01 3.642388e-01
 3.303303e-02 -3.093150e-01 -6.090380e-01 4.666030e-01
 3.403403e-02 -1.788721e-01 -7.018026e-01 5.245220e-01
 3.503504e-02 -3.609485e-02 -7.125077e-01 5.089700e-01
 3.603604e-02  1.000907e-01 -6.412787e-01 4.212565e-01
 3.703704e-02  2.126013e-01 -4.976672e-01 2.928720e-01
 3.803804e-02  2.883150e-01 -2.993661e-01 1.727456e-01
 3.903904e-02  3.196053e-01 -7.000656e-02 1.070485e-01
 4.004004e-02  3.051132e-01  1.636866e-01 1.198874e-01
 4.104104e-02  2.496750e-01  3.750371e-01 2.029904e-01
 4.204204e-02  1.634413e-01  5.404823e-01 3.188341e-01
 4.304304e-02  6.032002e-02  6.422075e-01 4.160690e-01
 4.404404e-02 -4.403449e-02  6.700516e-01 4.509082e-01
 4.504505e-02 -1.344127e-01  6.224800e-01 4.055481e-01
 4.604605e-02 -1.981266e-01  5.065374e-01 2.958343e-01
 4.704705e-02 -2.267000e-01  3.368115e-01 1.648349e-01
 4.804805e-02 -2.169523e-01  1.335579e-01 6.490600e-02
 4.904905e-02 -1.713418e-01 -7.977150e-02 3.572150e-02
 5.005005e-02 -9.753266e-02 -2.792897e-01 8.751533e-02
 5.105105e-02 -7.252298e-03 -4.433953e-01 1.966520e-01
 5.205205e-02  8.539929e-02 -5.551378e-01 3.154710e-01
 5.305305e-02  1.659561e-01 -6.039630e-01 3.923128e-01
 5.405405e-02  2.216362e-01 -5.866614e-01 3.932942e-01
 5.505506e-02  2.431583e-01 -5.074377e-01 3.166189e-01
 5.605606e-02  2.260799e-01 -3.771309e-01 1.933398e-01
 5.705706e-02  1.714780e-01 -2.117113e-01 7.422638e-02
 5.805806e-02  8.587735e-02 -3.026243e-02 8.290734e-03
 5.905906e-02 -1.956452e-02  1.472934e-01 2.207813e-02
 6.006006e-02 -1.305109e-01  3.024481e-01 1.085080e-01
 6.106106e-02 -2.313481e-01  4.200777e-01 2.299872e-01
 6.206206e-02 -3.072866e-01  4.899151e-01 3.344419e-01
 6.306306e-02 -3.463839e-01  5.073833e-01 3.774196e-01
 6.406406e-02 -3.412218e-01  4.737290e-01 3.408515e-01
 6.506507e-02 -2.900149e-01  3.954879e-01 2.405194e-01
 6.606607e-02 -1.969990e-01  2.833882e-01 1.191175e-01
 6.706707e-02 -7.204189e-02  1.508619e-01 2.794934e-02
 6.806807e-02  7.048168e-02  1.237054e-02 5.120697e-03
 6.906907e-02  2.134135e-01 -1.182434e-01 5.952681e-02
 7.007007e-02  3.389199e-01 -2.291835e-01 1.673918e-01
 7.107107e-02  4.307200e-01 -3.117546e-01 2.827106e-01
 7.207207e-02  4.761537e-01 -3.609536e-01 3.570099e-01
 7.307307e-02  4.678283e-01 -3.755718e-01 3.599175e-01
 7.407407e-02  4.046351e-01 -3.578467e-01 2.917839e-01
 7.507508e-02  2.920067e-01 -3.127605e-01 1.830870e-01
 7.607608e-02  1.413777e-01 -2.471142e-01 8.105306e-02
 7.707708e-02 -3.108575e-02 -1.685282e-01 2.936809e-02
 7.807808e-02 -2.063356e-01 -8.451025e-02 4.971636e-02
 7.907908e-02 -3.646463e-01 -1.706868e-03 1.329698e-01
 8.008008e-02 -4.879078e-01  7.458324e-02 2.436167e-01
 8.108108e-02 -5.617327e-01  1.406076e-01 3.353141e-01
 8.208208e-02 -5.771260e-01  1.940893e-01 3.707450e-01
 8.308308e-02 -5.315248e-01  2.339494e-01 3.372510e-01
 8.408408e-02 -4.290898e-01  2.599113e-01 2.516720e-01
 8.508509e-02 -2.802233e-01  2.720885e-01 1.525572e-01
 8.608609e-02 -1.003813e-01  2.706505e-01 8.332810e-02
