# x psi_r psi_i psi2 
 0.000000e+00 -1.485184e-03 -7.372869e-04 2.749363e-06
 1.001001e-03 -8.233905e-04 -1.328878e-03 2.443889e-06
 2.002002e-03 -1.059469e-04 -1.755627e-03 3.093449e-06
 3.003003e-03  5.817162e-04 -1.992365e-03 4.307912e-06
 4.004004e-03  1.161534e-03 -2.033620e-03 5.484771e-06
 5.005005e-03  1.571132e-03 -1.892210e-03 6.048912e-06
 6.006006e-03  1.770072e-03 -1.596094e-03 5.680671e-06
 7.007007e-03  1.743512e-03 -1.184232e-03 4.442242e-06
 8.008008e-03  1.502905e-03 -7.017413e-04 2.751163e-06
 9.009009e-03  1.083848e-03 -1.951697e-04 1.212819e-06
 1.001001e-02  5.413445e-04  2.918746e-04 3.782447e-07
 1.101101e-02 -5.687810e-05  7.221085e-04 5.246757e-07
 1.201201e-02 -6.382691e-04  1.066992e-03 1.545859e-06
 1.301301e-02 -1.133637e-03  1.307837e-03 2.995572e-06
 1.401401e-02 -1.484806e-03  1.435943e-03 4.266578e-06
 1.501502e-02 -1.650866e-03  1.451661e-03 4.832678e-06
 1.601602e-02 -1.612476e-03  1.362954e-03 4.457723e-06
 1.701702e-02 -1.373718e-03  1.183457e-03 3.287671e-06
 1.801802e-02 -9.614462e-04  9.306240e-04 1.790440e-06
 1.901902e-02 -4.221659e-04  6.239380e-04 5.675227e-07
 2.002002e-02  1.831136e-04  2.836133e-04 1.139671e-07
 2.102102e-02  7.855592e-04 -7.039459e-05 6.220586e-07
 2.202202e-02  1.315937e-03 -4.188296e-04 1.907109e-06
 2.302302e-02  1.712086e-03 -7.433944e-04 3.483875e-06
 2.402402e-02  1.925589e-03 -1.026721e-03 4.762049e-06
 2.502503e-02  1.927053e-03 -1.252500e-03 5.282291e-06
 2.602603e-02  1.709396e-03 -1.405663e-03 4.897923e-06
 2.702703e-02  1.288886e-03 -1.473014e-03 3.830996e-06
 2.802803e-02  7.037729e-04 -1.444077e-03 2.580656e-06
 2.902903e-02  1.072136e-05 -1.312393e-03 1.722491e-06
 3.003003e-02 -7.206801e-04 -1.076858e-03 1.679003e-06
 3.103103e-02 -1.414717e-03 -7.431740e-04 2.553731e-06
 3.203203e-02 -1.997078e-03 -3.248886e-04 4.093872e-06
 3.303303e-02 -2.402313e-03  1.559792e-04 5.795440e-06
 3.403403e-02 -2.580588e-03  6.692237e-04 7.107293e-06
 3.503504e-02 -2.502992e-03  1.177552e-03 7.651597e-06
 3.603604e-02 -2.164993e-03  1.638823e-03 7.372936e-06
 3.703704e-02 -1.587580e-03  2.009109e-03 6.556927e-06
 3.803804e-02 -8.160624e-04  2.246625e-03 5.713282e-06
 3.903904e-02  8.348789e-05  2.315969e-03 5.370683e-06
 4.004004e-02  1.029790e-03  2.192487e-03 5.867465e-06
 4.104104e-02  1.933503e-03  1.866035e-03 7.220524e-06
 4.204204e-02  2.705291e-03  1.343915e-03 9.124705e-06
 4.304304e-02  3.264158e-03  6.522689e-04 1.108018e-05
 4.404404e-02  3.545268e-03 -1.641151e-04 1.259586e-05
 4.504505e-02  3.506585e-03 -1.044041e-03 1.338616e-05
 4.604605e-02  3.133666e-03 -1.913903e-03 1.348289e-05
 4.704705e-02  2.442195e-03 -2.693492e-03 1.321921e-05
 4.804805e-02  1.477882e-03 -3.302929e-03 1.309347e-05
 4.904905e-02  3.137520e-04 -3.670403e-03 1.357030e-05
 5.005005e-02 -9.551502e-04 -3.739736e-03 1.489794e-05
 5.105105e-02 -2.219161e-03 -3.477272e-03 1.701609e-05
 5.205205e-02 -3.363057e-03 -2.877072e-03 1.958769e-05
 5.305305e-02 -4.275963e-03 -1.964036e-03 2.214130e-05
 5.405405e-02 -4.861396e-03 -7.941862e-04 2.426390e-05
 5.505506e-02 -5.046490e-03  5.478657e-04 2.576722e-05
 5.605606e-02 -4.789686e-03  1.954511e-03 2.676121e-05
 5.705706e-02 -4.086050e-03  3.303234e-03 2.760716e-05
 5.805806e-02 -2.969757e-03  4.466865e-03 2.877234e-05
 5.905906e-02 -1.513295e-03  5.324931e-03 3.064495e-05
 6.006006e-02  1.766279e-04  5.775351e-03 3.338588e-05
 6.106106e-02  1.966380e-03  5.745153e-03 3.687343e-05
 6.206206e-02  3.705381e-03  5.199392e-03 4.076352e-05
 6.306306e-02  5.238129e-03  4.147063e-03 4.463613e-05
 6.406406e-02  6.417303e-03  2.643529e-03 4.817002e-05
 6.506507e-02  7.116961e-03  7.887312e-04 5.127323e-05
 6.606607e-02  7.244653e-03 -1.278627e-03 5.411989e-05
 6.706707e-02  6.751425e-03 -3.390935e-03 5.708018e-05
 6.806807e-02  5.638668e-03 -5.364644e-03 6.057398e-05
 6.906907e-02  3.961133e-03 -7.015636e-03 6.490972e-05
 7.007007e-02  1.825538e-03 -8.175480e-03 7.017107e-05
 7.107107e-02 -6.152898e-04 -8.707454e-03 7.619833e-05
 7.207207e-02 -3.172595e-03 -8.520601e-03 8.266600e-05
 7.307307e-02 -5.635498e-03 -7.580752e-03 8.922665e-05
 7.407407e-02 -7.787573e-03 -5.917074e-03 9.565805e-05
 7.507508e-02 -9.424852e-03 -3.623602e-03 1.019583e-04
 7.607608e-02 -1.037393e-02 -8.550582e-04 1.083496e-04
 7.707708e-02 -1.050854e-02  2.182704e-03 1.151937e-04
 7.807808e-02 -9.763183e-03  5.247396e-03 1.228549e-04
 7.907908e-02 -8.142418e-03  8.078833e-03 1.315665e-04
 8.008008e-02 -5.724867e-03  1.042022e-02 1.413552e-04
 8.108108e-02 -2.661149e-03  1.204024e-02 1.520492e-04
 8.208208e-02  8.343029e-04  1.275431e-02 1.633685e-04
 8.308308e-02  4.497317e-03  1.244296e-02 1.750531e-04
 8.408408e-02  8.033029e-03  1.106584e-02 1.869825e-04
 8.508509e-02  1.113866e-02  8.669719e-03 1.992338e-04
 8.608609e-02  1.352827e-02  5.389629e-03 2.120621e-04
 8.708709e-02  1.495754e-02  1.442657e-03 2.258093e-04
 8.808809e-02  1.524660e-02 -2.885411e-03 2.407844e-04
 8.908909e-02  1.429872e-02 -7.260002e-03 2.571610e-04
 9.009009e-02  1.211324e-02 -1.132266e-02 2.749332e-04
 9.109109e-02  8.791295e-03 -1.471940e-02 2.939476e-04
 9.209209e-02  4.533416e-03 -1.713006e-02 3.139907e-04
 9.309309e-02 -3.711503e-04 -1.829656e-02 3.349018e-04
 9.409409e-02 -5.563031e-03 -1.804744e-02 3.566575e-04
 9.509510e-02 -1.063806e-02 -1.631671e-02 3.794034e-04
 9.609610e-02 -1.517768e-02 -1.315494e-02 4.034143e-04
 9.709710e-02 -1.878214e-02 -8.731596e-03 4.290095e-04
 9.809810e-02 -2.110399e-02 -3.327724e-03 4.564519e-04
 9.909910e-02 -2.187902e-02  2.680642e-03 4.858774e-04
 1.001001e-01 -2.095223e-02  8.847709e-03 5.172779e-04
 1.011011e-01 -1.829619e-02  1.468990e-02 5.505435e-04
 1.021021e-01 -1.402019e-02  1.972260e-02 5.855466e-04
 1.031031e-01 -8.368853e-03  2.349873e-02 6.222278e-04
 1.041041e-01 -1.709843e-03  2.564630e-02 6.606562e-04
 1.051051e-01  5.488897e-03  2.590182e-02 7.010323e-04
 1.061061e-01  1.269096e-02  2.413681e-02 7.436459e-04
 1.071071e-01  1.933038e-02  2.037479e-02 7.887960e-04
 1.081081e-01  2.485469e-02  1.479735e-02 8.367171e-04
 1.091091e-01  2.876908e-02  7.737777e-03 8.875331e-04
 1.101101e-01  3.067812e-02 -3.372332e-04 9.412608e-04
 1.111111e-01  3.032167e-02 -8.857375e-03 9.978569e-04
 1.121121e-01  2.760190e-02 -1.718787e-02 1.057288e-03
 1.131131e-01  2.259894e-02 -2.467557e-02 1.119596e-03
 1.141141e-01  1.557337e-02 -3.069852e-02 1.184929e-03
 1.151151e-01  6.954920e-03 -3.471551e-02 1.253538e-03
