# x psi_r psi_i psi2 
 0.000000e+00  3.061541e-04 -5.200824e-03 2.714230e-05
 1.001001e-03  2.857003e-03 -4.338926e-03 2.698875e-05
 2.002002e-03  4.983884e-03 -3.056369e-03 3.418050e-05
 3.003003e-03  6.489091e-03 -1.545963e-03 4.449831e-05
 4.004004e-03  7.249017e-03 -1.292706e-05 5.254842e-05
 5.005005e-03  7.222541e-03  1.350711e-03 5.398951e-05
 6.006006e-03  6.450601e-03  2.388676e-03 4.731602e-05
 7.007007e-03  5.047441e-03  2.997390e-03 3.446100e-05
 8.008008e-03  3.185049e-03  3.135591e-03 1.997647e-05
 9.009009e-03  1.072687e-03  2.825794e-03 9.135768e-06
 1.001001e-02 -1.065998e-03  2.147810e-03 5.749439e-06
 1.101101e-02 -3.015945e-03  1.225431e-03 1.059761e-05
 1.201201e-02 -4.591327e-03  2.082181e-04 2.112364e-05
 1.301301e-02 -5.652095e-03 -7.492294e-04 3.250752e-05
 1.401401e-02 -6.114976e-03 -1.507831e-03 3.966649e-05
 1.501502e-02 -5.958345e-03 -1.961932e-03 3.935105e-05
 1.601602e-02 -5.220829e-03 -2.052373e-03 3.146929e-05
 1.701702e-02 -3.994357e-03 -1.773270e-03 1.909937e-05
 1.801802e-02 -2.412613e-03 -1.171786e-03 7.193785e-06
 1.901902e-02 -6.364442e-04 -3.410802e-04 5.213969e-07
 2.002002e-02  1.162298e-03  5.925840e-04 1.702093e-06
 2.102102e-02  2.816768e-03  1.486870e-03 1.014496e-05
 2.202202e-02  4.179672e-03  2.202410e-03 2.232027e-05
 2.302302e-02  5.135082e-03  2.621456e-03 3.324110e-05
 2.402402e-02  5.606832e-03  2.663867e-03 3.853275e-05
 2.502503e-02  5.562976e-03  2.298444e-03 3.622954e-05
 2.602603e-02  5.016401e-03  1.548246e-03 2.756135e-05
 2.702703e-02  4.021771e-03  4.891783e-04 1.641394e-05
 2.802803e-02  2.669472e-03 -7.579893e-04 7.700627e-06
 2.902903e-02  1.077175e-03 -2.041322e-03 5.327300e-06
 3.003003e-02 -6.200797e-04 -3.195523e-03 1.059587e-05
 3.103103e-02 -2.280578e-03 -4.061843e-03 2.169960e-05
 3.203203e-02 -3.766555e-03 -4.507733e-03 3.450659e-05
 3.303303e-02 -4.954198e-03 -4.444009e-03 4.429329e-05
 3.403403e-02 -5.742391e-03 -3.837433e-03 4.770095e-05
 3.503504e-02 -6.059891e-03 -2.717233e-03 4.410564e-05
 3.603604e-02 -5.870489e-03 -1.174641e-03 3.584243e-05
 3.703704e-02 -5.176060e-03  6.446134e-04 2.720712e-05
 3.803804e-02 -4.017208e-03  2.554234e-03 2.266207e-05
 3.903904e-02 -2.471557e-03  4.346286e-03 2.499879e-05
 4.004004e-02 -6.495294e-04  5.813222e-03 3.421544e-05
 4.104104e-02  1.312155e-03  6.770664e-03 4.756364e-05
 4.204204e-02  3.259208e-03  7.078549e-03 6.072829e-05
 4.304304e-02  5.030247e-03  6.658309e-03 6.963647e-05
 4.404404e-02  6.468637e-03  5.504218e-03 7.213968e-05
 4.504505e-02  7.434891e-03  3.687491e-03 6.887520e-05
 4.604605e-02  7.818919e-03  1.352577e-03 6.296496e-05
 4.704705e-02  7.551038e-03 -1.294255e-03 5.869327e-05
 4.804805e-02  6.610854e-03 -4.003066e-03 5.972793e-05
 4.904905e-02  5.032912e-03 -6.503524e-03 6.762603e-05
 5.005005e-02  2.908380e-03 -8.531119e-03 8.123866e-05
 5.105105e-02  3.820478e-04 -9.853832e-03 9.724396e-05
 5.205205e-02 -2.355510e-03 -1.029663e-02 1.115689e-04
 5.305305e-02 -5.080568e-03 -9.761346e-03 1.210960e-04
 5.405405e-02 -7.552942e-03 -8.239906e-03 1.249430e-04
 5.505506e-02 -9.535762e-03 -5.819363e-03 1.247957e-04
 5.605606e-02 -1.081672e-02 -2.678050e-03 1.241734e-04
 5.705706e-02 -1.122910e-02  9.270854e-04 1.269523e-04
