# x psi_r psi_i psi2 
 0.000000e+00  3.175320e-04  6.263179e-04 4.931007e-07
 1.001001e-03 -7.243323e-05  6.537211e-04 4.325979e-07
 2.002002e-03 -4.371225e-04  6.124284e-04 5.661447e-07
 3.003003e-03 -7.402752e-04  5.168438e-04 8.151348e-07
 4.004004e-03 -9.534139e-04  3.857177e-04 1.057776e-06
 5.005005e-03 -1.058375e-03  2.394429e-04 1.177490e-06
 6.006006e-03 -1.048527e-03  9.734627e-05 1.108884e-06
 7.007007e-03 -9.290015e-04 -2.459056e-05 8.636485e-07
 8.008008e-03 -7.155953e-04 -1.154386e-04 5.254027e-07
 9.009009e-03 -4.328855e-04 -1.701793e-04 2.163509e-07
 1.001001e-02 -1.114140e-04 -1.897655e-04 4.842401e-08
 1.101101e-02  2.153871e-04 -1.803230e-04 7.890800e-08
 1.201201e-02  5.145914e-04 -1.517504e-04 2.878325e-07
 1.301301e-02  7.568035e-04 -1.158272e-04 5.861675e-07
 1.401401e-02  9.189176e-04 -8.421142e-05 8.515012e-07
 1.501502e-02  9.860080e-04 -6.649352e-05 9.766331e-07
 1.601602e-02  9.525853e-04 -6.867699e-05 9.121352e-07
 1.701702e-02  8.227711e-04 -9.217671e-05 6.854488e-07
 1.801802e-02  6.097867e-04 -1.335727e-04 3.896815e-07
 1.901902e-02  3.344639e-04 -1.850417e-04 1.461065e-07
 2.002002e-02  2.331145e-05 -2.355160e-04 5.601122e-08
 2.102102e-02 -2.940485e-04 -2.723114e-04 1.606180e-07
 2.202202e-02 -5.874685e-04 -2.831175e-04 4.252747e-07
 2.302302e-02 -8.290407e-04 -2.579818e-04 7.538631e-07
 2.402402e-02 -9.954383e-04 -1.911302e-04 1.027428e-06
 2.502503e-02 -1.070024e-03 -8.226439e-05 1.151720e-06
 2.602603e-02 -1.044194e-03  6.274596e-05 1.094279e-06
 2.702703e-02 -9.182343e-04  2.320069e-04 8.969815e-07
 2.802803e-02 -7.012599e-04  4.084946e-04 6.586332e-07
 2.902903e-02 -4.106267e-04  5.717414e-04 4.955026e-07
 3.003003e-02 -7.048518e-05  7.000408e-04 4.950253e-07
 3.103103e-02  2.900353e-04  7.730445e-04 6.817183e-07
 3.203203e-02  6.392527e-04  7.743549e-04 1.008270e-06
 3.303303e-02  9.454162e-04  6.939171e-04 1.375333e-06
 3.403403e-02  1.179442e-03  5.298084e-04 1.671779e-06
 3.503504e-02  1.317318e-03  2.892935e-04 1.819017e-06
 3.603604e-02  1.342378e-03 -1.113306e-05 1.802104e-06
 3.703704e-02  1.246877e-03 -3.466755e-04 1.674887e-06
 3.803804e-02  1.033112e-03 -6.862081e-04 1.538202e-06
 3.903904e-02  7.135969e-04 -9.950299e-04 1.499305e-06
 4.004004e-02  3.106240e-04 -1.238270e-03 1.629799e-06
 4.104104e-02 -1.451856e-04 -1.384507e-03 1.937940e-06
 4.204204e-02 -6.168871e-04 -1.409360e-03 2.366845e-06
 4.304304e-02 -1.064043e-03 -1.298541e-03 2.818397e-06
 4.404404e-02 -1.445819e-03 -1.050167e-03 3.193242e-06
 4.504505e-02 -1.724498e-03 -6.759031e-04 3.430739e-06
 4.604605e-02 -1.868778e-03 -2.008935e-04 3.532688e-06
 4.704705e-02 -1.856945e-03  3.377229e-04 3.562300e-06
 4.804805e-02 -1.679272e-03  8.935227e-04 3.618337e-06
 4.904905e-02 -1.339774e-03  1.414660e-03 3.796257e-06
 5.005005e-02 -8.567254e-04  1.848458e-03 4.150775e-06
 5.105105e-02 -2.622030e-04  2.146445e-03 4.675978e-06
 5.205205e-02  3.997786e-04  2.269261e-03 5.309369e-06
 5.305305e-02  1.076099e-03  2.191072e-03 5.958788e-06
 5.405405e-02  1.708555e-03  1.902941e-03 6.540344e-06
 5.505506e-02  2.238430e-03  1.414876e-03 7.012439e-06
 5.605606e-02  2.611642e-03  7.561936e-04 7.392502e-06
 5.705706e-02  2.783697e-03 -2.583650e-05 7.749635e-06
 5.805806e-02  2.724365e-03 -8.691488e-04 8.177585e-06
 5.905906e-02  2.421284e-03 -1.701534e-03 8.757837e-06
 6.006006e-02  1.882469e-03 -2.446571e-03 9.529400e-06
 6.106106e-02  1.137037e-03 -3.030252e-03 1.047528e-05
 6.206206e-02  2.343450e-04 -3.387865e-03 1.153255e-05
 6.306306e-02 -7.589023e-04 -3.470404e-03 1.261963e-05
 6.406406e-02 -1.763077e-03 -3.250032e-03 1.367115e-05
 6.506507e-02 -2.691702e-03 -2.723938e-03 1.466510e-05
 6.606607e-02 -3.458374e-03 -1.916264e-03 1.563242e-05
 6.706707e-02 -3.984374e-03 -8.777120e-04 1.664561e-05
 6.806807e-02 -4.205967e-03  3.171514e-04 1.779075e-05
 6.906907e-02 -4.081119e-03  1.574912e-03 1.913588e-05
 7.007007e-02 -3.594599e-03  2.790219e-03 2.070647e-05
 7.107107e-02 -2.761323e-03  3.854215e-03 2.247988e-05
 7.207207e-02 -1.627110e-03  4.663735e-03 2.439791e-05
 7.307307e-02 -2.670253e-04  5.130624e-03 2.639460e-05
 7.407407e-02  1.219129e-03  5.190282e-03 2.842530e-05
 7.507508e-02  2.713552e-03  4.808758e-03 3.048752e-05
