# x psi_r psi_i psi2 
 0.000000e+00 -5.004871e-01 -1.096077e+00 1.451872e+00
 1.001001e-03 -4.166227e-01 -1.059161e+00 1.295396e+00
 2.002002e-03 -3.023847e-01 -9.728123e-01 1.037800e+00
 3.003003e-03 -1.617062e-01 -8.436907e-01 7.379629e-01
 4.004004e-03 -3.380523e-04 -6.804968e-01 4.630760e-01
 5.005005e-03  1.743186e-01 -4.934447e-01 2.738746e-01
 6.006006e-03  3.534962e-01 -2.936578e-01 2.111945e-01
 7.007007e-03  5.274546e-01 -9.252132e-02 2.867685e-01
 8.008008e-03  6.859710e-01  9.896985e-02 4.803513e-01
 9.009009e-03  8.189056e-01  2.708297e-01 7.439551e-01
 1.001001e-02  9.168121e-01  4.146302e-01 1.012463e+00
 1.101101e-02  9.715598e-01  5.239476e-01 1.218450e+00
 1.201201e-02  9.769256e-01  5.946807e-01 1.308029e+00
 1.301301e-02  9.291156e-01  6.252223e-01 1.254159e+00
 1.401401e-02  8.271757e-01  6.164733e-01 1.064259e+00
 1.501502e-02  6.732549e-01  5.717020e-01 7.801153e-01
 1.601602e-02  4.726920e-01  4.962566e-01 4.697083e-01
 1.701702e-02  2.339060e-01  3.971535e-01 2.124429e-01
 1.801802e-02 -3.191568e-02  2.825661e-01 8.086221e-02
 1.901902e-02 -3.113261e-01  1.612509e-01 1.229258e-01
 2.002002e-02 -5.893038e-01  4.194881e-02 3.490386e-01
 2.102102e-02 -8.500792e-01 -6.719947e-02 7.271504e-01
 2.202202e-02 -1.078057e+00 -1.591831e-01 1.187547e+00
 2.302302e-02 -1.258779e+00 -2.285623e-01 1.636765e+00
 2.402402e-02 -1.379862e+00 -2.717907e-01 1.977889e+00
 2.502503e-02 -1.431855e+00 -2.873994e-01 2.132808e+00
 2.602603e-02 -1.408948e+00 -2.760306e-01 2.061326e+00
 2.702703e-02 -1.309475e+00 -2.403215e-01 1.772479e+00
 2.802803e-02 -1.136187e+00 -1.846472e-01 1.325016e+00
 2.902903e-02 -8.962438e-01 -1.147441e-01 8.164191e-01
 3.003003e-02 -6.009287e-01 -3.724170e-02 3.625023e-01
 3.103103e-02 -2.650966e-01  4.086176e-02 7.194590e-02
 3.203203e-02  9.362559e-02  1.127416e-01 2.147642e-02
 3.303303e-02  4.558339e-01  1.722656e-01 2.374600e-01
 3.403403e-02  8.014795e-01  2.144524e-01 6.883593e-01
 3.503504e-02  1.111068e+00  2.358347e-01 1.290090e+00
 3.603604e-02  1.366846e+00  2.347019e-01 1.923352e+00
 3.703704e-02  1.553899e+00  2.112045e-01 2.459210e+00
 3.803804e-02  1.661091e+00  1.673130e-01 2.787217e+00
 3.903904e-02  1.681770e+00  1.066367e-01 2.839723e+00
 4.004004e-02  1.614209e+00  3.411657e-02 2.606835e+00
 4.104104e-02  1.461734e+00 -4.438269e-02 2.138637e+00
 4.204204e-02  1.232544e+00 -1.225493e-01 1.534184e+00
 4.304304e-02  9.392238e-01 -1.941318e-01 9.198285e-01
 4.404404e-02  5.979846e-01 -2.534375e-01 4.218162e-01
 4.504505e-02  2.276848e-01 -2.957820e-01 1.393274e-01
 4.604605e-02 -1.513096e-01 -3.178554e-01 1.239266e-01
 4.704705e-02 -5.183463e-01 -3.179750e-01 3.697910e-01
 4.804805e-02 -8.537127e-01 -2.962061e-01 8.165635e-01
 4.904905e-02 -1.139787e+00 -2.543401e-01 1.363802e+00
 5.005005e-02 -1.362039e+00 -1.957332e-01 1.893463e+00
 5.105105e-02 -1.509832e+00 -1.250181e-01 2.295222e+00
 5.205205e-02 -1.576953e+00 -4.771317e-02 2.489056e+00
 5.305305e-02 -1.561875e+00  3.023999e-02 2.440367e+00
 5.405405e-02 -1.467720e+00  1.029713e-01 2.164804e+00
 5.505506e-02 -1.301937e+00  1.651698e-01 1.722322e+00
 5.605606e-02 -1.075735e+00  2.125223e-01 1.202372e+00
 5.705706e-02 -8.032972e-01  2.420681e-01 7.038834e-01
 5.805806e-02 -5.008508e-01  2.524382e-01 3.145765e-01
 5.905906e-02 -1.856461e-01  2.439593e-01 9.398062e-02
 6.006006e-02  1.250845e-01  2.186133e-01 6.343789e-02
 6.106106e-02  4.151219e-01  1.798536e-01 2.046735e-01
 6.206206e-02  6.701493e-01  1.322931e-01 4.666016e-01
 6.306306e-02  8.784846e-01  8.128963e-02 7.783432e-01
 6.406406e-02  1.031620e+00  3.246083e-02 1.065293e+00
 6.506507e-02  1.124541e+00 -8.828620e-03 1.264670e+00
 6.606607e-02  1.155826e+00 -3.796672e-02 1.337376e+00
 6.706707e-02  1.127522e+00 -5.153658e-02 1.273962e+00
 6.806807e-02  1.044822e+00 -4.766379e-02 1.093925e+00
 6.906907e-02  9.155814e-01 -2.623697e-02 8.389777e-01
 7.007007e-02  7.497022e-01  1.101958e-02 5.621749e-01
 7.107107e-02  5.584411e-01  6.063090e-02 3.155326e-01
 7.207207e-02  3.536820e-01  1.176107e-01 1.389232e-01
 7.307307e-02  1.472226e-01  1.758392e-01 5.259392e-02
 7.407407e-02 -4.988417e-02  2.285520e-01 5.472445e-02
 7.507508e-02 -2.278980e-01  2.689026e-01 1.242461e-01
 7.607608e-02 -3.788428e-01  2.905555e-01 2.279443e-01
 7.707708e-02 -4.968218e-01  2.882620e-01 3.299269e-01
 7.807808e-02 -5.781918e-01  2.583728e-01 4.010623e-01
 7.907908e-02 -6.215945e-01  1.992442e-01 4.260779e-01
 8.008008e-02 -6.278570e-01  1.115026e-01 4.066373e-01
 8.108108e-02 -5.997783e-01 -1.856743e-03 3.597375e-01
 8.208208e-02 -5.418216e-01 -1.355498e-01 3.119444e-01
 8.308308e-02 -4.597406e-01 -2.822624e-01 2.910335e-01
 8.408408e-02 -3.601652e-01 -4.330711e-01 3.172696e-01
 8.508509e-02 -2.501726e-01 -5.780021e-01 3.966728e-01
 8.608609e-02 -1.368700e-01 -7.066880e-01 5.181414e-01
 8.708709e-02 -2.700906e-02 -8.090789e-01 6.553381e-01
 8.808809e-02  7.334927e-02 -8.761567e-01 7.730307e-01
 8.908909e-02  1.591071e-01 -9.006036e-01 8.364019e-01
 9.009009e-02  2.263304e-01 -8.773743e-01 8.210110e-01
 9.109109e-02  2.723750e-01 -8.041329e-01 7.208179e-01
 9.209209e-02  2.959369e-01 -6.815210e-01 5.520496e-01
 9.309309e-02  2.970327e-01 -5.132356e-01 3.516392e-01
 9.409409e-02  2.769152e-01 -3.059107e-01 1.702634e-01
 9.509510e-02  2.379347e-01 -6.880744e-02 6.134739e-02
 9.609610e-02  1.833564e-01  1.866695e-01 6.846506e-02
 9.709710e-02  1.171445e-01  4.475971e-01 2.140660e-01
 9.809810e-02  4.372657e-02  7.002635e-01 4.922810e-01
 9.909910e-02 -3.225228e-02  9.309547e-01 8.677169e-01
 1.001001e-01 -1.061722e-01  1.126750e+00 1.280838e+00
 1.011011e-01 -1.736700e-01  1.276275e+00 1.659040e+00
 1.021021e-01 -2.308489e-01  1.370375e+00 1.931218e+00
 1.031031e-01 -2.744587e-01  1.402648e+00 2.042748e+00
 1.041041e-01 -3.020408e-01  1.369838e+00 1.967684e+00
 1.051051e-01 -3.120317e-01  1.272038e+00 1.715445e+00
 1.061061e-01 -3.038215e-01  1.112709e+00 1.330428e+00
 1.071071e-01 -2.777669e-01  8.985110e-01 8.844765e-01
 1.081081e-01 -2.351569e-01  6.389647e-01 4.635746e-01
 1.091091e-01 -1.781330e-01  3.459563e-01 1.514171e-01
 1.101101e-01 -1.095702e-01  3.312431e-02 1.310285e-02
 1.111111e-01 -3.291991e-02 -2.848405e-01 8.221781e-02
