# x psi_r psi_i psi2 
 0.000000e+00 -3.144475e-01  4.842582e-01 3.333833e-01
 1.001001e-03 -1.756371e-01  5.391401e-01 3.215205e-01
 2.002002e-03  6.187046e-04  5.630384e-01 3.170126e-01
 3.003003e-03  1.990289e-01  5.497661e-01 3.418553e-01
 4.004004e-03  4.002670e-01  4.957892e-01 4.060207e-01
 5.005005e-03  5.828232e-01  4.008032e-01 5.003261e-01
 6.006006e-03  7.252423e-01  2.680355e-01 5.978193e-01
 7.007007e-03  8.085131e-01  1.042360e-01 6.645585e-01
 8.008008e-03  8.183472e-01 -8.065357e-02 6.761971e-01
 9.009009e-03  7.470807e-01 -2.741343e-01 6.332791e-01
 1.001001e-02  5.949681e-01 -4.620415e-01 5.674694e-01
 1.101101e-02  3.706908e-01 -6.296255e-01 5.338399e-01
 1.201201e-02  9.098546e-02 -7.627344e-01 5.900421e-01
 1.301301e-02 -2.206094e-01 -8.490066e-01 7.694808e-01
 1.401401e-02 -5.357933e-01 -8.789733e-01 1.059668e+00
 1.501502e-02 -8.241454e-01 -8.469791e-01 1.396589e+00
 1.601602e-02 -1.056111e+00 -7.518428e-01 1.680637e+00
 1.701702e-02 -1.206029e+00 -5.971932e-01 1.811145e+00
 1.801802e-02 -1.254889e+00 -3.914437e-01 1.727975e+00
 1.901902e-02 -1.192516e+00 -1.473897e-01 1.443818e+00
 2.002002e-02 -1.018940e+00  1.185563e-01 1.052295e+00
 2.102102e-02 -7.447930e-01  3.874499e-01 7.048341e-01
 2.202202e-02 -3.906547e-01  6.391553e-01 5.611305e-01
 2.302302e-02  1.460044e-02  8.538491e-01 7.292715e-01
 2.402402e-02  4.363181e-01  1.013583e+00 1.217724e+00
 2.502503e-02  8.372034e-01  1.103785e+00 1.919250e+00
 2.602603e-02  1.180785e+00  1.114579e+00 2.636539e+00
 2.702703e-02  1.434862e+00  1.041811e+00 3.144198e+00
 2.802803e-02  1.574604e+00  8.876705e-01 3.267336e+00
 2.902903e-02  1.584987e+00  6.608475e-01 2.948902e+00
 3.003003e-02  1.462327e+00  3.761662e-01 2.279902e+00
 3.103103e-02  1.214765e+00  5.370116e-02 1.478538e+00
 3.203203e-02  8.616337e-01 -2.825886e-01 8.222690e-01
 3.303303e-02  4.317854e-01 -6.066246e-01 5.544320e-01
 3.403403e-02 -3.897281e-02 -8.922478e-01 7.976250e-01
 3.503504e-02 -5.110873e-01 -1.115377e+00 1.505276e+00
 3.603604e-02 -9.448034e-01 -1.256106e+00 2.470456e+00
 3.703704e-02 -1.303713e+00 -1.300554e+00 3.391108e+00
 3.803804e-02 -1.557970e+00 -1.242296e+00 3.970570e+00
 3.903904e-02 -1.686883e+00 -1.083215e+00 4.018928e+00
 4.004004e-02 -1.680642e+00 -8.336769e-01 3.519575e+00
 4.104104e-02 -1.541046e+00 -5.119685e-01 2.636935e+00
 4.204204e-02 -1.281166e+00 -1.430191e-01 1.661842e+00
 4.304304e-02 -9.240111e-01  2.435225e-01 9.130997e-01
 4.404404e-02 -5.003259e-01  6.157050e-01 6.294186e-01
 4.504505e-02 -4.575826e-02  9.419889e-01 8.894369e-01
 4.604605e-02  4.023416e-01  1.194022e+00 1.587567e+00
 4.704705e-02  8.081802e-01  1.349222e+00 2.473555e+00
 4.804805e-02  1.140542e+00  1.392922e+00 3.241069e+00
 4.904905e-02  1.375307e+00  1.319863e+00 3.633507e+00
 5.005005e-02  1.497250e+00  1.134871e+00 3.529690e+00
 5.105105e-02  1.500992e+00  8.526413e-01 2.979975e+00
 5.205205e-02  1.391048e+00  4.966066e-01 2.181632e+00
 5.305305e-02  1.180999e+00  9.699082e-02 1.404167e+00
 5.405405e-02  8.919225e-01 -3.118017e-01 8.927460e-01
 5.505506e-02  5.502285e-01 -6.942247e-01 7.846994e-01
 5.605606e-02  1.851588e-01 -1.016780e+00 1.068126e+00
 5.705706e-02 -1.738313e-01 -1.251063e+00 1.595375e+00
 5.805806e-02 -4.995517e-01 -1.376368e+00 2.143941e+00
 5.905906e-02 -7.692060e-01 -1.381619e+00 2.500550e+00
 6.006006e-02 -9.659982e-01 -1.266414e+00 2.536958e+00
 6.106106e-02 -1.080105e+00 -1.041100e+00 2.250516e+00
 6.206206e-02 -1.108972e+00 -7.258479e-01 1.756674e+00
 6.306306e-02 -1.056952e+00 -3.488290e-01 1.238828e+00
 6.406406e-02 -9.343713e-01  5.635559e-02 8.762257e-01
 6.506507e-02 -7.561609e-01  4.537363e-01 7.776559e-01
 6.606607e-02 -5.401998e-01  8.082447e-01 9.450754e-01
 6.706707e-02 -3.055655e-01  1.088883e+00 1.279036e+00
 6.806807e-02 -7.084998e-02  1.271494e+00 1.621717e+00
 6.906907e-02  1.473030e-01  1.340884e+00 1.819667e+00
 7.007007e-02  3.353301e-01  1.292093e+00 1.781950e+00
 7.107107e-02  4.834772e-01  1.130722e+00 1.512282e+00
 7.207207e-02  5.861053e-01  8.722858e-01 1.104402e+00
 7.307307e-02  6.415955e-01  5.406757e-01 7.039750e-01
 7.407407e-02  6.519128e-01  1.658847e-01 4.525080e-01
 7.507508e-02  6.219204e-01 -2.187748e-01 4.346474e-01
 7.607608e-02  5.585454e-01 -5.796987e-01 6.480235e-01
 7.707708e-02  4.699023e-01 -8.859787e-01 1.005766e+00
 7.807808e-02  3.644705e-01 -1.112078e+00 1.369557e+00
 7.907908e-02  2.503976e-01 -1.239963e+00 1.600206e+00
 8.008008e-02  1.349807e-01 -1.260503e+00 1.607088e+00
 8.108108e-02  2.434170e-02 -1.174054e+00 1.378995e+00
 8.208208e-02 -7.670902e-02 -9.901702e-01 9.863214e-01
 8.308308e-02 -1.646518e-01 -7.265264e-01 5.549508e-01
 8.408408e-02 -2.371246e-01 -4.071545e-01 2.220029e-01
 8.508509e-02 -2.927307e-01 -6.018358e-02 8.931330e-02
 8.608609e-02 -3.308354e-01  2.847016e-01 1.905071e-01
 8.708709e-02 -3.513936e-01  5.988493e-01 4.820979e-01
 8.808809e-02 -3.548321e-01  8.570484e-01 8.604377e-01
 8.908909e-02 -3.419962e-01  1.039554e+00 1.197633e+00
 9.009009e-02 -3.141517e-01  1.133568e+00 1.383668e+00
 9.109109e-02 -2.730190e-01  1.134075e+00 1.360665e+00
 9.209209e-02 -2.208118e-01  1.043981e+00 1.138655e+00
 9.309309e-02 -1.602456e-01  8.735813e-01 7.888229e-01
 9.409409e-02 -9.449203e-02  6.394191e-01 4.177856e-01
 9.509510e-02 -2.706063e-02  3.626724e-01 1.322636e-01
 9.609610e-02  3.839236e-02  6.720976e-02 5.991126e-03
 9.709710e-02  9.831542e-02 -2.224982e-01 5.917137e-02
 9.809810e-02  1.495461e-01 -4.834346e-01 2.560731e-01
 9.909910e-02  1.895898e-01 -6.958885e-01 5.202051e-01
 1.001001e-01  2.168529e-01 -8.449568e-01 7.609773e-01
 1.011011e-01  2.307904e-01 -9.215856e-01 9.025843e-01
 1.021021e-01  2.319391e-01 -9.230807e-01 9.058737e-01
 1.031031e-01  2.218225e-01 -8.530656e-01 7.769261e-01
 1.041041e-01  2.027320e-01 -7.209106e-01 5.608124e-01
 1.051051e-01  1.774084e-01 -5.406982e-01 3.238283e-01
 1.061061e-01  1.486639e-01 -3.298283e-01 1.308877e-01
 1.071071e-01  1.189977e-01 -1.073922e-01 2.569353e-02
 1.081081e-01  9.026330e-02  1.075406e-01 1.971245e-02
 1.091091e-01  6.343834e-02  2.975720e-01 9.257354e-02
 1.101101e-01  3.853992e-02  4.484233e-01 2.025688e-01
 1.111111e-01  1.470493e-02  5.500600e-01 3.027823e-01
 1.121121e-01 -9.566735e-03  5.974032e-01 3.569821e-01
 1.131131e-01 -3.603545e-02  5.905737e-01 3.500759e-01
 1.141141e-01 -6.626227e-02  5.346569e-01 2.902487e-01
 1.151151e-01 -1.011359e-01  4.390182e-01 2.029655e-01
 1.161161e-01 -1.404617e-01  3.162394e-01 1.197368e-01
 1.171171e-01 -1.826871e-01  1.807784e-01 6.605542e-02
 1.181181e-01 -2.248226e-01  4.748278e-02 5.279980e-02
 1.191191e-01 -2.625946e-01 -6.990417e-02 7.384249e-02
 1.201201e-01 -2.908341e-01 -1.600995e-01 1.102163e-01
 1.211211e-01 -3.040732e-01 -2.153712e-01 1.388453e-01
 1.221221e-01 -2.972843e-01 -2.322575e-01 1.423215e-01
 1.231231e-01 -2.666765e-01 -2.118438e-01 1.159941e-01
 1.241241e-01 -2.104392e-01 -1.595709e-01 6.974752e-02
 1.251251e-01 -1.293285e-01 -8.458893e-02 2.388114e-02
 1.261261e-01 -2.699385e-02  1.277986e-03 7.303010e-04
 1.271271e-01  9.002216e-02  8.485874e-02 1.530499e-02
 1.281281e-01  2.126498e-01  1.531199e-01 6.866566e-02
 1.291291e-01  3.300119e-01  1.946598e-01 1.468003e-01
 1.301301e-01  4.304417e-01  2.010585e-01 2.257046e-01
 1.311311e-01  5.027014e-01  1.679408e-01 2.809128e-01
 1.321321e-01  5.372685e-01  9.563648e-02 2.978038e-01
 1.331331e-01  5.275419e-01 -1.064269e-02 2.784137e-01
 1.341341e-01  4.708169e-01 -1.411416e-01 2.415895e-01
 1.351351e-01  3.688985e-01 -2.823986e-01 2.158351e-01
 1.361361e-01  2.282563e-01 -4.185120e-01 2.272532e-01
 1.371371e-01  5.967288e-02 -5.327234e-01 2.873550e-01
 1.381381e-01 -1.226019e-01 -6.091696e-01 3.861188e-01
 1.391391e-01 -3.021255e-01 -6.346322e-01 4.940378e-01
 1.401401e-01 -4.618409e-01 -6.001089e-01 5.734277e-01
 1.411411e-01 -5.858009e-01 -5.020418e-01 5.952087e-01
 1.421421e-01 -6.608496e-01 -3.430657e-01 5.544163e-01
 1.431431e-01 -6.780782e-01 -1.321785e-01 4.772612e-01
 1.441441e-01 -6.338857e-01  1.157076e-01 4.151993e-01
 1.451451e-01 -5.305194e-01  3.808207e-01 4.264752e-01
 1.461461e-01 -3.760216e-01  6.401175e-01 5.511427e-01
 1.471471e-01 -1.835759e-01  8.692760e-01 7.893410e-01
 1.481481e-01  2.968923e-02  1.044924e+00 1.092747e+00
 1.491491e-01  2.443206e-01  1.146899e+00 1.375070e+00
 1.501502e-01  4.404184e-01  1.160338e+00 1.540352e+00
 1.511512e-01  5.995773e-01  1.077374e+00 1.520229e+00
 1.521522e-01  7.066880e-01  8.982885e-01 1.306330e+00
 1.531532e-01  7.514137e-01  6.319559e-01 9.639907e-01
 1.541542e-01  7.291898e-01  2.955362e-01 6.190593e-01
 1.551552e-01  6.416480e-01 -8.661338e-02 4.192140e-01
 1.561562e-01  4.964291e-01 -4.847325e-01 4.814074e-01
 1.571572e-01  3.064122e-01 -8.660294e-01 8.438954e-01
 1.581582e-01  8.844952e-02 -1.197439e+00 1.441684e+00
 1.591592e-01 -1.382546e-01 -1.448534e+00 2.117366e+00
 1.601602e-01 -3.539505e-01 -1.594331e+00 2.667171e+00
 1.611612e-01 -5.401510e-01 -1.617731e+00 2.908817e+00
 1.621622e-01 -6.812637e-01 -1.511369e+00 2.748358e+00
 1.631632e-01 -7.658961e-01 -1.278663e+00 2.221577e+00
 1.641642e-01 -7.877226e-01 -9.339535e-01 1.492776e+00
 1.651652e-01 -7.458541e-01 -5.016752e-01 8.079763e-01
 1.661662e-01 -6.447007e-01 -1.460490e-02 4.158522e-01
 1.671672e-01 -4.933733e-01  4.886959e-01 4.822410e-01
 1.681682e-01 -3.047100e-01  9.670386e-01 1.028012e+00
 1.691692e-01 -9.404239e-02  1.380101e+00 1.913524e+00
 1.701702e-01  1.221645e-01  1.691958e+00 2.877647e+00
 1.711712e-01  3.276673e-01  1.874323e+00 3.620452e+00
 1.721722e-01  5.076767e-01  1.909208e+00 3.902812e+00
 1.731732e-01  6.498720e-01  1.790746e+00 3.629106e+00
 1.741742e-01  7.451380e-01  1.525973e+00 2.883825e+00
 1.751752e-01  7.879934e-01  1.134494e+00 1.908010e+00
 1.761762e-01  7.767179e-01  6.470150e-01 1.021919e+00
 1.771772e-01  7.132078e-01  1.028681e-01 5.192472e-01
 1.781782e-01  6.026105e-01 -4.532869e-01 5.686084e-01
 1.791792e-01  4.527983e-01 -9.752847e-01 1.156206e+00
 1.801802e-01  2.737428e-01 -1.419469e+00 2.089828e+00
 1.811812e-01  7.684349e-02 -1.748536e+00 3.063285e+00
 1.821822e-01 -1.257442e-01 -1.934851e+00 3.759460e+00
 1.831832e-01 -3.217541e-01 -1.962927e+00 3.956610e+00
 1.841842e-01 -4.994090e-01 -1.830839e+00 3.601379e+00
 1.851852e-01 -6.479715e-01 -1.550414e+00 2.823651e+00
 1.861862e-01 -7.582417e-01 -1.146200e+00 1.888706e+00
 1.871872e-01 -8.230056e-01 -6.532732e-01 1.104104e+00
 1.881882e-01 -8.374274e-01 -1.140990e-01 7.143033e-01
 1.891892e-01 -7.993762e-01  4.252641e-01 8.198518e-01
 1.901902e-01 -7.096652e-01  9.192744e-01 1.348690e+00
 1.911912e-01 -5.721797e-01  1.326944e+00 2.088169e+00
 1.921922e-01 -3.938581e-01  1.615426e+00 2.764724e+00
 1.931932e-01 -1.845013e-01  1.762827e+00 3.141601e+00
 1.941942e-01  4.361706e-02  1.759987e+00 3.099458e+00
 1.951952e-01  2.763442e-01  1.611066e+00 2.671898e+00
 1.961962e-01  4.984384e-01  1.332904e+00 2.025074e+00
 1.971972e-01  6.945231e-01  9.532363e-01 1.391022e+00
 1.981982e-01  8.501504e-01  5.079335e-01 9.807521e-01
 1.991992e-01  9.529008e-01  3.756166e-02 9.094308e-01
 2.002002e-01  9.934293e-01 -4.164102e-01 1.160299e+00
 2.012012e-01  9.663638e-01 -8.153867e-01 1.598714e+00
 2.022022e-01  8.709622e-01 -1.127051e+00 2.028819e+00
 2.032032e-01  7.114500e-01 -1.328086e+00 2.269972e+00
 2.042042e-01  4.969818e-01 -1.405970e+00 2.223744e+00
 2.052052e-01  2.411999e-01 -1.359717e+00 1.907007e+00
 2.062062e-01 -3.859877e-02 -1.199498e+00 1.440286e+00
 2.072072e-01 -3.226424e-01 -9.452566e-01 9.976082e-01
 2.082082e-01 -5.901267e-01 -6.244464e-01 7.381828e-01
 2.092092e-01 -8.208115e-01 -2.691693e-01 7.461836e-01
 2.102102e-01 -9.966394e-01  8.700375e-02 1.000860e+00
 2.112112e-01 -1.103240e+00  4.122066e-01 1.387052e+00
 2.122122e-01 -1.131181e+00  6.791448e-01 1.740809e+00
 2.132132e-01 -1.076863e+00  8.673924e-01 1.912003e+00
 2.142142e-01 -9.429439e-01  9.649270e-01 1.820227e+00
 2.152152e-01 -7.382800e-01  9.687908e-01 1.483613e+00
