# x psi_r psi_i psi2 
 0.000000e+00 -1.019493e-02  4.474213e-04 1.041368e-04
 1.001001e-03 -8.716601e-03 -4.357106e-03 9.496352e-05
 2.002002e-03 -6.381417e-03 -8.494263e-03 1.128750e-04
 3.003003e-03 -3.529616e-03 -1.158303e-02 1.466248e-04
 4.004004e-03 -5.376429e-04 -1.336596e-02 1.789379e-04
 5.005005e-03  2.227659e-03 -1.372808e-02 1.934226e-04
 6.006006e-03  4.451392e-03 -1.270063e-02 1.811209e-04
 7.007007e-03  5.904723e-03 -1.045014e-02 1.440711e-04
 8.008008e-03  6.467307e-03 -7.254804e-03 9.445823e-05
 9.009009e-03  6.135861e-03 -3.471282e-03 4.969859e-05
 1.001001e-02  5.018540e-03  5.042732e-04 2.544003e-05
 1.101101e-02  3.316260e-03  4.276702e-03 2.928777e-05
 1.201201e-02  1.293738e-03  7.489850e-03 5.777161e-05
 1.301301e-02 -7.560770e-04  9.858499e-03 9.776166e-05
 1.401401e-02 -2.549666e-03  1.119159e-02 1.317526e-04
 1.501502e-02 -3.848267e-03  1.140504e-02 1.448841e-04
 1.601602e-02 -4.486654e-03  1.052365e-02 1.308773e-04
 1.701702e-02 -4.392203e-03  8.672716e-03 9.450744e-05
 1.801802e-02 -3.592124e-03  6.060876e-03 4.963757e-05
 1.901902e-02 -2.208320e-03  2.956405e-03 1.361701e-05
 2.002002e-02 -4.406425e-04 -3.402925e-04 3.099648e-07
 2.102102e-02  1.459211e-03 -3.525225e-03 1.455651e-05
 2.202202e-02  3.219992e-03 -6.317691e-03 5.028157e-05
 2.302302e-02  4.585404e-03 -8.483280e-03 9.299196e-05
 2.402402e-02  5.346787e-03 -9.851255e-03 1.256353e-04
 2.502503e-02  5.370020e-03 -1.032538e-02 1.354505e-04
 2.602603e-02  4.613566e-03 -9.887789e-03 1.190534e-04
 2.702703e-02  3.135452e-03 -8.596331e-03 8.372797e-05
 2.802803e-02  1.088407e-03 -6.576078e-03 4.442943e-05
 2.902903e-02 -1.296403e-03 -4.006361e-03 1.773159e-05
 3.003003e-02 -3.735166e-03 -1.104640e-03 1.517169e-05
 3.103103e-02 -5.923933e-03  1.891269e-03 3.866989e-05
 3.203203e-02 -7.574121e-03  4.741262e-03 7.984687e-05
 3.303303e-02 -8.447079e-03  7.220077e-03 1.234826e-04
