# x psi_r psi_i psi2 
 0.000000e+00  3.643182e-01 -4.176902e-01 3.071928e-01
 1.001001e-03  4.441802e-01 -5.635335e-01 5.148661e-01
 2.002002e-03  5.155724e-01 -6.820717e-01 7.310368e-01
 3.003003e-03  5.754244e-01 -7.715352e-01 9.263798e-01
 4.004004e-03  6.207960e-01 -8.313200e-01 1.076481e+00
 5.005005e-03  6.490264e-01 -8.619231e-01 1.164147e+00
 6.006006e-03  6.578845e-01 -8.648352e-01 1.180752e+00
 7.007007e-03  6.457120e-01 -8.423999e-01 1.126582e+00
 8.008008e-03  6.115509e-01 -7.976474e-01 1.010236e+00
 9.009009e-03  5.552485e-01 -7.341130e-01 8.472228e-01
 1.001001e-02  4.775315e-01 -6.556492e-01 6.579122e-01
 1.101101e-02  3.800443e-01 -5.662421e-01 4.650638e-01
 1.201201e-02  2.653462e-01 -4.698389e-01 2.911572e-01
 1.301301e-02  1.368645e-01 -3.701949e-01 1.557762e-01
 1.401401e-02 -1.196884e-03 -2.707458e-01 7.330474e-02
 1.501502e-02 -1.439913e-01 -1.745085e-01 5.118671e-02
 1.601602e-02 -2.862034e-01 -8.401276e-02 8.897052e-02
 1.701702e-02 -4.222551e-01 -1.264608e-03 1.783010e-01
 1.801802e-02 -5.465375e-01  7.226125e-02 3.039249e-01
 1.901902e-02 -6.536565e-01  1.356021e-01 4.456548e-01
 2.002002e-02 -7.386830e-01  1.882658e-01 5.810966e-01
 2.102102e-02 -7.973939e-01  2.301721e-01 6.888163e-01
 2.202202e-02 -8.264927e-01  2.615826e-01 7.515157e-01
 2.302302e-02 -8.237970e-01  2.830257e-01 7.587451e-01
 2.402402e-02 -7.883834e-01  2.952203e-01 7.087035e-01
 2.502503e-02 -7.206792e-01  2.990061e-01 6.087832e-01
 2.602603e-02 -6.224958e-01  2.952812e-01 4.746920e-01
 2.702703e-02 -4.969982e-01  2.849529e-01 3.282054e-01
 2.802803e-02 -3.486117e-01  2.689014e-01 1.938381e-01
 2.902903e-02 -1.828652e-01  2.479586e-01 9.492315e-02
 3.003003e-02 -6.180100e-03  2.228995e-01 4.972237e-02
 3.103103e-02  1.743901e-01  1.944464e-01 6.822129e-02
 3.203203e-02  3.514558e-01  1.632820e-01 1.501822e-01
 3.303303e-02  5.176113e-01  1.300694e-01 2.848395e-01
 3.403403e-02  6.657622e-01  9.547399e-02 4.523546e-01
 3.503504e-02  7.894468e-01  6.018562e-02 6.268485e-01
 3.603604e-02  8.831333e-01  2.493669e-02 7.805463e-01
 3.703704e-02  9.424809e-01 -9.486286e-03 8.883603e-01
 3.803804e-02  9.645488e-01 -4.223981e-02 9.321385e-01
 3.903904e-02  9.479442e-01 -7.242996e-02 9.038444e-01
 4.004004e-02  8.929018e-01 -9.912936e-02 8.071003e-01
 4.104104e-02  8.012879e-01 -1.214034e-01 6.568011e-01
 4.204204e-02  6.765314e-01 -1.383446e-01 4.768339e-01
 4.304304e-02  5.234819e-01 -1.491133e-01 2.962680e-01
 4.404404e-02  3.482035e-01 -1.529815e-01 1.446490e-01
 4.504505e-02  1.577128e-01 -1.493771e-01 4.718682e-02
 4.604605e-02 -4.032678e-02 -1.379260e-01 2.064983e-02
 4.704705e-02 -2.379377e-01 -1.184889e-01 7.065399e-02
 4.804805e-02 -4.271751e-01 -9.118979e-02 1.907942e-01
 4.904905e-02 -6.004684e-01 -5.643473e-02 3.637471e-01
 5.005005e-02 -7.509433e-01 -1.491948e-02 5.641384e-01
 5.105105e-02 -8.727095e-01  3.237537e-02 7.626700e-01
 5.205205e-02 -9.610992e-01  8.420113e-02 9.308014e-01
 5.305305e-02 -1.012848e+00  1.390694e-01 1.045202e+00
 5.405405e-02 -1.026212e+00  1.952906e-01 1.091249e+00
 5.505506e-02 -1.001008e+00  2.510213e-01 1.065029e+00
 5.605606e-02 -9.385951e-01  3.043176e-01 9.735699e-01
 5.705706e-02 -8.417776e-01  3.531934e-01 8.333351e-01
 5.805806e-02 -7.146538e-01  3.956807e-01 6.672933e-01
 5.905906e-02 -5.624099e-01  4.298896e-01 5.011100e-01
 6.006006e-02 -3.910736e-01  4.540670e-01 3.591154e-01
 6.106106e-02 -2.072397e-01  4.666516e-01 2.607120e-01
 6.206206e-02 -1.778132e-02  4.663246e-01 2.177748e-01
 6.306306e-02  1.704394e-01  4.520548e-01 2.334031e-01
 6.406406e-02  3.508473e-01  4.231383e-01 3.021399e-01
 6.506507e-02  5.174049e-01  3.792314e-01 4.115242e-01
 6.606607e-02  6.648280e-01  3.203770e-01 5.446377e-01
 6.706707e-02  7.887573e-01  2.470251e-01 6.831595e-01
 6.806807e-02  8.858807e-01  1.600453e-01 8.103990e-01
 6.906907e-02  9.540032e-01  6.073285e-02 9.138105e-01
 7.007007e-02  9.920651e-01 -4.919378e-02 9.866132e-01
 7.107107e-02  1.000110e+00 -1.676040e-01 1.028311e+00
 7.207207e-02  9.792072e-01 -2.919763e-01 1.044097e+00
 7.307307e-02  9.313372e-01 -4.194301e-01 1.043311e+00
 7.407407e-02  8.592452e-01 -5.467702e-01 1.037260e+00
 7.507508e-02  7.662754e-01 -6.705444e-01 1.036808e+00
 7.607608e-02  6.561926e-01 -7.871150e-01 1.050139e+00
 7.707708e-02  5.330026e-01 -8.927440e-01 1.081084e+00
 7.807808e-02  4.007797e-01 -9.836926e-01 1.128275e+00
 7.907908e-02  2.635085e-01 -1.056332e+00 1.185275e+00
 8.008008e-02  1.249478e-01 -1.107267e+00 1.241652e+00
 8.108108e-02 -1.148040e-02 -1.133459e+00 1.284861e+00
 8.208208e-02 -1.427720e-01 -1.132362e+00 1.302628e+00
 8.308308e-02 -2.663918e-01 -1.102048e+00 1.285475e+00
 8.408408e-02 -3.802953e-01 -1.041328e+00 1.228989e+00
 8.508509e-02 -4.829227e-01 -9.498557e-01 1.135440e+00
 8.608609e-02 -5.731690e-01 -8.282140e-01 1.014461e+00
 8.708709e-02 -6.503356e-01 -6.779732e-01 8.825840e-01
 8.808809e-02 -7.140673e-01 -5.017167e-01 7.616117e-01
 8.908909e-02 -7.642822e-01 -3.030307e-01 6.759549e-01
 9.009009e-02 -8.010994e-01 -8.645365e-02 6.492345e-01
 9.109109e-02 -8.247691e-01  1.426147e-01 7.005830e-01
 9.209209e-02 -8.356120e-01  3.780459e-01 8.411661e-01
 9.309309e-02 -8.339701e-01  6.131537e-01 1.071464e+00
 9.409409e-02 -8.201719e-01  8.408989e-01 1.379793e+00
