# x psi_r psi_i psi2 
 0.000000e+00  1.884384e-01 -1.972785e-01 7.442781e-02
 1.001001e-03  1.988437e-01 -1.420301e-01 5.971137e-02
 2.002002e-03  1.972337e-01 -8.058023e-02 4.539430e-02
 3.003003e-03  1.840793e-01 -1.636483e-02 3.415299e-02
 4.004004e-03  1.605103e-01  4.711002e-02 2.798292e-02
 5.005005e-03  1.282342e-01  1.064592e-01 2.777757e-02
 6.006006e-03  8.942335e-02  1.585995e-01 3.315034e-02
 7.007007e-03  4.657801e-02  2.009101e-01 4.253439e-02
 8.008008e-03  2.372417e-03  2.313648e-01 5.353529e-02
 9.009009e-03 -4.050598e-02  2.486283e-01 6.345676e-02
 1.001001e-02 -7.951509e-02  2.521130e-01 6.988362e-02
 1.101101e-02 -1.124052e-01  2.419932e-01 7.119566e-02
 1.201201e-02 -1.373462e-01  2.191770e-01 6.690253e-02
 1.301301e-02 -1.530278e-01  1.852382e-01 5.773070e-02
 1.401401e-02 -1.587269e-01  1.423138e-01 4.544746e-02
 1.501502e-02 -1.543400e-01  9.297168e-02 3.246458e-02
 1.601602e-02 -1.403771e-01  4.005857e-02 2.131043e-02
 1.701702e-02 -1.179200e-01 -1.346402e-02 1.408640e-02
 1.801802e-02 -8.854674e-02 -6.468609e-02 1.202482e-02
 1.901902e-02 -5.422828e-02 -1.109081e-01 1.524131e-02
 2.002002e-02 -1.720231e-02 -1.497839e-01 2.273113e-02
 2.102102e-02  2.016643e-02 -1.794403e-01 3.260549e-02
 2.202202e-02  5.553164e-02 -1.985663e-01 4.251235e-02
 2.302302e-02  8.670777e-02 -2.064691e-01 5.014773e-02
 2.402402e-02  1.118008e-01 -2.030927e-01 5.374606e-02
 2.502503e-02  1.293196e-01 -1.890010e-01 5.244495e-02
 2.602603e-02  1.382617e-01 -1.653263e-01 4.644909e-02
 2.702703e-02  1.381681e-01 -1.336871e-01 3.696267e-02
 2.802803e-02  1.291452e-01 -9.608115e-02 2.591006e-02
 2.902903e-02  1.118512e-01 -5.476076e-02 1.550944e-02
 3.003003e-02  8.745060e-02 -1.209768e-02 7.793962e-03
 3.103103e-02  5.753678e-02  2.955413e-02 4.183927e-03
 3.203203e-02  2.403081e-02  6.798974e-02 5.200085e-03
 3.303303e-02 -1.093936e-02  1.012713e-01 1.037555e-02
 3.403403e-02 -4.517103e-02  1.278263e-01 1.837998e-02
 3.503504e-02 -7.652198e-02  1.465211e-01 2.732404e-02
 3.603604e-02 -1.030410e-01  1.567062e-01 3.517430e-02
 3.703704e-02 -1.230856e-01  1.582323e-01 4.018752e-02
 3.803804e-02 -1.354199e-01  1.514355e-01 4.127127e-02
 3.903904e-02 -1.392870e-01  1.370966e-01 3.819633e-02
 4.004004e-02 -1.344519e-01  1.163747e-01 3.162037e-02
 4.104104e-02 -1.212124e-01  9.072263e-02 2.292304e-02
 4.204204e-02 -1.003775e-01  6.178899e-02 1.389353e-02
 4.304304e-02 -7.321526e-02  3.131279e-02 6.340965e-03
 4.404404e-02 -4.137308e-02  1.018351e-03 1.712769e-03
 4.504505e-02 -6.776184e-03 -2.748374e-02 8.012726e-04
 4.604605e-02  2.849014e-02 -5.278385e-02 3.597823e-03
 4.704705e-02  6.230690e-02 -7.374369e-02 9.320282e-03
 4.804805e-02  9.264860e-02 -8.954655e-02 1.660235e-02
 4.904905e-02  1.177038e-01 -9.972502e-02 2.379927e-02
 5.005005e-02  1.359818e-01 -1.041658e-01 2.934156e-02
 5.105105e-02  1.463988e-01 -1.030923e-01 3.206065e-02
 5.205205e-02  1.483398e-01 -9.702741e-02 3.141900e-02
 5.305305e-02  1.416904e-01 -8.673945e-02 2.759990e-02
 5.405405e-02  1.268402e-01 -7.317650e-02 2.144325e-02
 5.505506e-02  1.046551e-01 -5.739311e-02 1.424667e-02
 5.605606e-02  7.642173e-02 -4.047515e-02 7.478518e-03
 5.705706e-02  4.376798e-02 -2.346772e-02 2.466370e-03
 5.805806e-02  8.564363e-03 -7.310831e-03 1.267966e-04
 5.905906e-02 -2.718785e-02  7.213267e-03 7.912106e-04
 6.006006e-02 -6.147447e-02  1.951813e-02 4.160068e-03
 6.106106e-02 -9.238514e-02  2.923478e-02 9.389686e-03
 6.206206e-02 -1.182222e-01  3.621620e-02 1.528810e-02
 6.306306e-02 -1.375952e-01  4.052562e-02 2.057477e-02
 6.406406e-02 -1.494958e-01  4.240994e-02 2.414760e-02
 6.506507e-02 -1.533486e-01  4.226142e-02 2.530183e-02
 6.606607e-02 -1.490363e-01  4.057073e-02 2.385780e-02
 6.706707e-02 -1.368968e-01  3.787562e-02 2.017529e-02
 6.806807e-02 -1.176947e-01  3.470916e-02 1.505676e-02
 6.906907e-02 -9.256811e-02  3.155159e-02 9.564357e-03
 7.007007e-02 -6.295544e-02  2.878939e-02 4.792217e-03
 7.107107e-02 -3.050644e-02  2.668459e-02 1.642710e-03
 7.207207e-02  3.016197e-03  2.535619e-02 6.520341e-04
 7.307307e-02  3.583906e-02  2.477516e-02 1.898247e-03
 7.407407e-02  6.627748e-02  2.477263e-02 5.006388e-03
 7.507508e-02  9.282672e-02  2.506080e-02 9.244844e-03
 7.607608e-02  1.142394e-01  2.526422e-02 1.368892e-02
 7.707708e-02  1.295853e-01  2.495907e-02 1.741530e-02
 7.807808e-02  1.382904e-01  2.371707e-02 1.968673e-02
 7.907908e-02  1.401537e-01  2.115048e-02 2.009042e-02
 8.008008e-02  1.353421e-01  1.695446e-02 1.860493e-02
 8.108108e-02  1.243630e-01  1.094360e-02 1.558592e-02
 8.208208e-02  1.080202e-01  3.079427e-03 1.167784e-02
 8.308308e-02  8.735308e-02 -6.513229e-03 7.672982e-03
 8.408408e-02  6.356657e-02 -1.754255e-02 4.348450e-03
 8.508509e-02  3.795449e-02 -2.955913e-02 2.314286e-03
 8.608609e-02  1.182266e-02 -4.197812e-02 1.901938e-03
 8.708709e-02 -1.358397e-02 -5.411256e-02 3.112694e-03
 8.808809e-02 -3.714585e-02 -6.521592e-02 5.632930e-03
 8.908909e-02 -5.792129e-02 -7.453058e-02 8.909684e-03
 9.009009e-02 -7.518445e-02 -8.133940e-02 1.226880e-02
 9.109109e-02 -8.844719e-02 -8.501631e-02 1.505068e-02
 9.209209e-02 -9.746460e-02 -8.507275e-02 1.673672e-02
 9.309309e-02 -1.022249e-01 -8.119653e-02 1.704280e-02
 9.409409e-02 -1.029253e-01 -7.328040e-02 1.596363e-02
 9.509510e-02 -9.993722e-02 -6.143826e-02 1.376211e-02
 9.609610e-02 -9.376306e-02 -4.600784e-02 1.090823e-02
 9.709710e-02 -8.498891e-02 -2.753945e-02 7.981535e-03
 9.809810e-02 -7.423678e-02 -6.771462e-03 5.556953e-03
 9.909910e-02 -6.211980e-02  1.540603e-02 4.096215e-03
 1.001001e-01 -4.920347e-02  3.799705e-02 3.864757e-03
 1.011011e-01 -3.597561e-02  5.995236e-02 4.888531e-03
 1.021021e-01 -2.282649e-02  8.022549e-02 6.957179e-03
