# x psi_r psi_i psi2 
 0.000000e+00  9.776917e-01  7.715007e-01 1.551094e+00
 1.001001e-03  9.051751e-01  7.237133e-01 1.343103e+00
 2.002002e-03  7.807429e-01  6.434986e-01 1.023650e+00
 3.003003e-03  6.088483e-01  5.376203e-01 6.597319e-01
 4.004004e-03  3.967622e-01  4.140193e-01 3.288322e-01
 5.005005e-03  1.543626e-01  2.812686e-01 1.029398e-01
 6.006006e-03 -1.062420e-01  1.479961e-01 3.319020e-02
 7.007007e-03 -3.712511e-01  2.231391e-02 1.383253e-01
 8.008008e-03 -6.258548e-01 -8.870591e-02 3.995629e-01
 9.009009e-03 -8.550317e-01 -1.794739e-01 7.632901e-01
 1.001001e-02 -1.044422e+00 -2.462118e-01 1.151439e+00
 1.101101e-02 -1.181229e+00 -2.871449e-01 1.477753e+00
 1.201201e-02 -1.255080e+00 -3.025442e-01 1.666760e+00
 1.301301e-02 -1.258815e+00 -2.946158e-01 1.671414e+00
 1.401401e-02 -1.189104e+00 -2.672475e-01 1.485390e+00
 1.501502e-02 -1.046878e+00 -2.256302e-01 1.146862e+00
 1.601602e-02 -8.375043e-01 -1.757868e-01 7.323144e-01
 1.701702e-02 -5.706893e-01 -1.240422e-01 3.410727e-01
 1.801802e-02 -2.600901e-01 -7.647762e-02 7.349571e-02
 1.901902e-02  7.735197e-02 -3.841291e-02 7.458878e-03
 2.002002e-02  4.223320e-01 -1.395576e-02 1.785591e-01
 2.102102e-02  7.543038e-01 -5.656069e-03 5.690062e-01
 2.202202e-02  1.052740e+00 -1.429223e-02 1.108467e+00
 2.302302e-02  1.298451e+00 -3.880745e-02 1.687481e+00
 2.402402e-02  1.474867e+00 -7.640189e-02 2.181071e+00
 2.502503e-02  1.569206e+00 -1.227743e-01 2.477482e+00
 2.602603e-02  1.573425e+00 -1.724943e-01 2.505422e+00
 2.702703e-02  1.484895e+00 -2.194770e-01 2.253083e+00
 2.802803e-02  1.306727e+00 -2.575209e-01 1.773852e+00
 2.902903e-02  1.047731e+00 -2.808683e-01 1.176628e+00
 3.003003e-02  7.219847e-01 -2.847402e-01 6.023389e-01
 3.103103e-02  3.480339e-01 -2.658043e-01 1.917795e-01
 3.203203e-02 -5.221994e-02 -2.225349e-01 5.224869e-02
 3.303303e-02 -4.548872e-01 -1.554343e-01 2.310822e-01
 3.403403e-02 -8.356143e-01 -6.709571e-02 7.027531e-01
 3.503504e-02 -1.171163e+00  3.790352e-02 1.373060e+00
 3.603604e-02 -1.440935e+00  1.532712e-01 2.099787e+00
 3.703704e-02 -1.628334e+00  2.714170e-01 2.725137e+00
 3.803804e-02 -1.721864e+00  3.839872e-01 3.112261e+00
 3.903904e-02 -1.715896e+00  4.824789e-01 3.177084e+00
 4.004004e-02 -1.611032e+00  5.588884e-01 2.907781e+00
 4.104104e-02 -1.414053e+00  6.063457e-01 2.367201e+00
 4.204204e-02 -1.137443e+00  6.196850e-01 1.677786e+00
 4.304304e-02 -7.985389e-01  5.959076e-01 9.927703e-01
 4.404404e-02 -4.183499e-01  5.344984e-01 4.607052e-01
 4.504505e-02 -2.014749e-02  4.375688e-01 1.918724e-01
 4.604605e-02  3.720818e-01  3.098095e-01 2.344268e-01
 4.704705e-02  7.352053e-01  1.582532e-01 5.655709e-01
 4.804805e-02  1.048427e+00 -8.142184e-03 1.099265e+00
 4.904905e-02  1.294578e+00 -1.790636e-01 1.707996e+00
 5.005005e-02  1.461133e+00 -3.435275e-01 2.252922e+00
 5.105105e-02  1.540882e+00 -4.906345e-01 2.615039e+00
 5.205205e-02  1.532220e+00 -6.103383e-01 2.720212e+00
 5.305305e-02  1.439056e+00 -6.941763e-01 2.552762e+00
 5.405405e-02  1.270337e+00 -7.359061e-01 2.155314e+00
 5.505506e-02  1.039265e+00 -7.320006e-01 1.615897e+00
 5.605606e-02  7.622466e-01 -6.819633e-01 1.046094e+00
 5.705706e-02  4.576739e-01 -5.884349e-01 5.557211e-01
 5.805806e-02  1.446342e-01 -4.570817e-01 2.298427e-01
 5.905906e-02 -1.583667e-01 -2.962656e-01 1.128533e-01
 6.006006e-02 -4.345701e-01 -1.165172e-01 2.024274e-01
 6.106106e-02 -6.699425e-01  7.015650e-02 4.537449e-01
 6.206206e-02 -8.539085e-01  2.510828e-01 7.922023e-01
 6.306306e-02 -9.797978e-01  4.137978e-01 1.131232e+00
 6.406406e-02 -1.044994e+00  5.469231e-01 1.391136e+00
 6.506507e-02 -1.050790e+00  6.409823e-01 1.515017e+00
 6.606607e-02 -1.001988e+00  6.890991e-01 1.478837e+00
 6.706707e-02 -9.062820e-01  6.875235e-01 1.294036e+00
 6.806807e-02 -7.734921e-01  6.359471e-01 1.002719e+00
 6.906907e-02 -6.147138e-01  5.375807e-01 6.668662e-01
 7.007007e-02 -4.414566e-01  3.989857e-01 3.540735e-01
 7.107107e-02 -2.648330e-01  2.296655e-01 1.228828e-01
 7.207207e-02 -9.485817e-02  4.144525e-02 1.071578e-02
 7.307307e-02  6.009905e-02 -1.523230e-01 2.681419e-02
 7.407407e-02  1.936849e-01 -3.376722e-01 1.515363e-01
 7.507508e-02  3.017385e-01 -5.009895e-01 3.420366e-01
 7.607608e-02  3.822845e-01 -6.299731e-01 5.430075e-01
 7.707708e-02  4.353607e-01 -7.145105e-01 7.000642e-01
 7.807808e-02  4.627119e-01 -7.474156e-01 7.727324e-01
 7.907908e-02  4.673906e-01 -7.249708e-01 7.440365e-01
 8.008008e-02  4.533083e-01 -6.472356e-01 6.244024e-01
 8.108108e-02  4.247816e-01 -5.180984e-01 4.488653e-01
 8.208208e-02  3.861117e-01 -3.450646e-01 2.681519e-01
 8.308308e-02  3.412323e-01 -1.387968e-01 1.357041e-01
 8.408408e-02  2.934474e-01  8.756536e-02 9.377909e-02
 8.508509e-02  2.452732e-01  3.192572e-01 1.620841e-01
 8.608609e-02  1.983851e-01  5.408569e-01 3.318829e-01
 8.708709e-02  1.536631e-01  7.373020e-01 5.672266e-01
 8.808809e-02  1.113165e-01  8.948870e-01 8.132141e-01
 8.908909e-02  7.106761e-02  1.002174e+00 1.009403e+00
 9.009009e-02  3.236662e-02  1.050756e+00 1.105136e+00
 9.109109e-02 -5.389303e-03  1.035821e+00 1.072955e+00
 9.209209e-02 -4.265746e-02  9.564861e-01 9.166853e-01
 9.309309e-02 -7.959306e-02  8.158718e-01 6.719818e-01
 9.409409e-02 -1.159491e-01  6.209252e-01 3.989923e-01
 9.509510e-02 -1.510410e-01  3.819984e-01 1.687362e-01
 9.609610e-02 -1.837765e-01  1.122155e-01 4.636614e-02
 9.709710e-02 -2.127442e-01 -1.733275e-01 7.530254e-02
 9.809810e-02 -2.363488e-01 -4.584778e-01 2.660626e-01
 9.909910e-02 -2.529767e-01 -7.269940e-01 5.925174e-01
 1.001001e-01 -2.611723e-01 -9.635083e-01 9.965593e-01
 1.011011e-01 -2.598067e-01 -1.154421e+00 1.400188e+00
 1.021021e-01 -2.482197e-01 -1.288676e+00 1.722299e+00
 1.031031e-01 -2.263220e-01 -1.358369e+00 1.896389e+00
 1.041041e-01 -1.946462e-01 -1.359167e+00 1.885223e+00
 1.051051e-01 -1.543432e-01 -1.290506e+00 1.689227e+00
 1.061061e-01 -1.071248e-01 -1.155573e+00 1.346824e+00
 1.071071e-01 -5.515722e-02 -9.610785e-01 9.267141e-01
 1.081081e-01 -9.195852e-04 -7.168405e-01 5.138612e-01
 1.091091e-01  5.296228e-02 -4.352057e-01 1.922090e-01
 1.101101e-01  1.038887e-01 -1.303547e-01 2.778521e-02
 1.111111e-01  1.494508e-01  1.824708e-01 5.563115e-02
 1.121121e-01  1.875734e-01  4.877736e-01 2.731069e-01
 1.131131e-01  2.166233e-01  7.705941e-01 6.407409e-01
 1.141141e-01  2.354787e-01  1.017252e+00 1.090251e+00
 1.151151e-01  2.435533e-01  1.215999e+00 1.537971e+00
 1.161161e-01  2.407812e-01  1.357560e+00 1.900945e+00
 1.171171e-01  2.275651e-01  1.435534e+00 2.112542e+00
 1.181181e-01  2.047004e-01  1.446646e+00 2.134686e+00
 1.191191e-01  1.732848e-01  1.390849e+00 1.964490e+00
 1.201201e-01  1.346267e-01  1.271272e+00 1.634256e+00
 1.211211e-01  9.016403e-02  1.094017e+00 1.205003e+00
 1.221221e-01  4.140183e-02  8.678412e-01 7.548625e-01
 1.231231e-01 -1.012504e-02  6.037109e-01 3.645694e-01
 1.241241e-01 -6.286290e-02  3.142756e-01 1.027209e-01
 1.251251e-01 -1.152272e-01  1.326972e-02 1.345340e-02
 1.261261e-01 -1.655744e-01 -2.851261e-01 1.087118e-01
 1.271271e-01 -2.121687e-01 -5.669401e-01 3.664366e-01
 1.281281e-01 -2.531562e-01 -8.190533e-01 7.349363e-01
 1.291291e-01 -2.865601e-01 -1.029807e+00 1.142618e+00
 1.301301e-01 -3.103084e-01 -1.189546e+00 1.511311e+00
 1.311311e-01 -3.223024e-01 -1.291081e+00 1.770769e+00
 1.321321e-01 -3.205315e-01 -1.330037e+00 1.871739e+00
 1.331331e-01 -3.032304e-01 -1.305080e+00 1.795182e+00
 1.341341e-01 -2.690712e-01 -1.218003e+00 1.555930e+00
 1.351351e-01 -2.173765e-01 -1.073665e+00 1.200010e+00
 1.361361e-01 -1.483321e-01 -8.797800e-01 7.960153e-01
 1.371371e-01 -6.317567e-02 -6.465533e-01 4.220224e-01
 1.381381e-01  3.566334e-02 -3.861925e-01 1.504165e-01
 1.391391e-01  1.444979e-01 -1.122972e-01 3.349030e-02
 1.401401e-01  2.584127e-01  1.608367e-01 9.264558e-02
 1.411411e-01  3.714024e-01  4.189680e-01 3.134740e-01
 1.421421e-01  4.766253e-01  6.486772e-01 6.479538e-01
 1.431431e-01  5.667671e-01  8.381068e-01 1.023648e+00
 1.441441e-01  6.345001e-01  9.776332e-01 1.358357e+00
 1.451451e-01  6.730103e-01  1.060428e+00 1.577450e+00
 1.461461e-01  6.765577e-01  1.082871e+00 1.630340e+00
 1.471471e-01  6.410246e-01  1.044788e+00 1.502494e+00
 1.481481e-01  5.644074e-01  9.494851e-01 1.220078e+00
 1.491491e-01  4.472031e-01  8.035827e-01 8.457358e-01
 1.501502e-01  2.926477e-01  6.166398e-01 4.658873e-01
 1.511512e-01  1.067735e-01  4.005947e-01 1.718767e-01
 1.521522e-01 -1.017387e-01  1.690473e-01 3.892774e-02
 1.531532e-01 -3.219189e-01 -6.357365e-02 1.076734e-01
 1.541542e-01 -5.410692e-01 -2.829090e-01 3.727934e-01
 1.551552e-01 -7.455006e-01 -4.755762e-01 7.819438e-01
 1.561562e-01 -9.214020e-01 -6.300245e-01 1.245913e+00
 1.571572e-01 -1.055785e+00 -7.372825e-01 1.658268e+00
 1.581582e-01 -1.137439e+00 -7.915441e-01 1.920309e+00
 1.591592e-01 -1.157819e+00 -7.905497e-01 1.965514e+00
 1.601602e-01 -1.111809e+00 -7.357352e-01 1.777426e+00
 1.611612e-01 -9.982776e-01 -6.321312e-01 1.396148e+00
 1.621622e-01 -8.203875e-01 -4.880169e-01 9.111962e-01
 1.631632e-01 -5.856189e-01 -3.143490e-01 4.417648e-01
 1.641642e-01 -3.054865e-01 -1.239998e-01 1.086979e-01
 1.651652e-01  5.038160e-03  6.914149e-02 4.805928e-03
 1.661662e-01  3.283718e-01  2.511451e-01 1.709019e-01
 1.671672e-01  6.453823e-01  4.090246e-01 5.838194e-01
 1.681682e-01  9.365994e-01  5.316577e-01 1.159878e+00
 1.691692e-01  1.183492e+00  6.105782e-01 1.773460e+00
 1.701702e-01  1.369725e+00  6.405777e-01 2.286486e+00
 1.711712e-01  1.482297e+00  6.200738e-01 2.581697e+00
 1.721722e-01  1.512492e+00  5.512139e-01 2.591470e+00
 1.731732e-01  1.456553e+00  4.397053e-01 2.314887e+00
 1.741742e-01  1.316038e+00  2.943821e-01 1.818618e+00
 1.751752e-01  1.097827e+00  1.265396e-01 1.221237e+00
 1.761762e-01  8.137652e-01 -5.091591e-02 6.648062e-01
