# x psi_r psi_i psi2 
 0.000000e+00  1.514634e-01 -4.098938e-02 2.462129e-02
 1.001001e-03  1.629992e-01  2.679530e-02 2.728673e-02
 2.002002e-03  1.550839e-01  8.860166e-02 3.190126e-02
 3.003003e-03  1.298051e-01  1.371775e-01 3.566705e-02
 4.004004e-03  9.117202e-02  1.671329e-01 3.624574e-02
 5.005005e-03  4.453203e-02  1.755247e-01 3.279203e-02
 6.006006e-03 -4.141981e-03  1.621275e-01 2.630248e-02
 7.007007e-03 -4.900267e-02  1.293661e-01 1.913686e-02
 8.008008e-03 -8.502348e-02  8.193116e-02 1.394171e-02
 9.009009e-03 -1.085562e-01  2.613254e-02 1.246737e-02
 1.001001e-02 -1.176897e-01 -3.092095e-02 1.480697e-02
 1.101101e-02 -1.123749e-01 -8.221151e-02 1.938685e-02
 1.201201e-02 -9.431420e-02 -1.216614e-01 2.369667e-02
 1.301301e-02 -6.663995e-02 -1.448397e-01 2.541941e-02
 1.401401e-02 -3.343418e-02 -1.494449e-01 2.345161e-02
 1.501502e-02  8.417391e-04 -1.355138e-01 1.836470e-02
 1.601602e-02  3.193060e-02 -1.053389e-01 1.211585e-02
 1.701702e-02  5.630120e-02 -6.311470e-02 7.153291e-03
 1.801802e-02  7.154515e-02 -1.436545e-02 5.325075e-03
 1.901902e-02  7.660451e-02  3.476906e-02 7.077138e-03
 2.002002e-02  7.181022e-02  7.829811e-02 1.128730e-02
 2.102102e-02  5.873679e-02  1.111003e-01 1.579328e-02
 2.202202e-02  3.990262e-02  1.295135e-01 1.836597e-02
 2.302302e-02  1.836410e-02  1.317282e-01 1.768957e-02
 2.402402e-02 -2.736373e-03  1.179429e-01 1.391801e-02
 2.502503e-02 -2.060527e-02  9.027160e-02 8.573539e-03
 2.602603e-02 -3.315752e-02  5.242502e-02 3.847803e-03
 2.702703e-02 -3.925560e-02  9.210498e-03 1.625836e-03
 2.802803e-02 -3.880137e-02 -3.408018e-02 2.667005e-03
 2.902903e-02 -3.267504e-02 -7.231800e-02 6.297552e-03
 3.003003e-02 -2.253730e-02 -1.011393e-01 1.073709e-02
 3.103103e-02 -1.052874e-02 -1.174334e-01 1.390146e-02
 3.203203e-02  1.086118e-03 -1.196619e-01 1.432014e-02
 3.303303e-02  1.027671e-02 -1.079783e-01 1.176493e-02
 3.403403e-02  1.555433e-02 -8.414365e-02 7.322092e-03
 3.503504e-02  1.618674e-02 -5.125636e-02 2.889225e-03
 3.603604e-02  1.229071e-02 -1.333824e-02 3.289702e-04
 3.703704e-02  4.791809e-03  2.516786e-02 6.563826e-04
 3.803804e-02 -4.739923e-03  5.992490e-02 3.613461e-03
 3.903904e-02 -1.435212e-02  8.718989e-02 7.808060e-03
 4.004004e-02 -2.203014e-02  1.042084e-01 1.134471e-02
 4.104104e-02 -2.602710e-02  1.094749e-01 1.266216e-02
 4.204204e-02 -2.515516e-02  1.028366e-01 1.120815e-02
 4.304304e-02 -1.899492e-02  8.543883e-02 7.660601e-03
 4.404404e-02 -7.991702e-03  5.952801e-02 3.607452e-03
 4.504505e-02  6.576296e-03  2.814531e-02 8.354062e-04
 4.604605e-02  2.275519e-02 -5.246927e-03 5.453291e-04
 4.704705e-02  3.817712e-02 -3.715832e-02 2.838234e-03
 4.804805e-02  5.039106e-02 -6.443756e-02 6.691458e-03
 4.904905e-02  5.721743e-02 -8.457461e-02 1.042670e-02
 5.005005e-02  5.707729e-02 -9.591045e-02 1.245663e-02
 5.105105e-02  4.925001e-02 -9.773993e-02 1.197866e-02
 5.205205e-02  3.402237e-02 -9.030740e-02 9.312948e-03
 5.305305e-02  1.270616e-02 -7.470698e-02 5.742580e-03
 5.405405e-02 -1.248118e-02 -5.270905e-02 2.934024e-03
 5.505506e-02 -3.866056e-02 -2.654010e-02 2.199016e-03
 5.605606e-02 -6.263084e-02  1.355149e-03 3.924459e-03
 5.705706e-02 -8.126231e-02  2.854277e-02 7.418253e-03
 5.805806e-02 -9.189486e-02  5.279862e-02 1.123236e-02
 5.905906e-02 -9.269055e-02  7.226313e-02 1.381350e-02
 6.006006e-02 -8.289535e-02  8.554572e-02 1.418971e-02
 6.106106e-02 -6.297604e-02  9.177982e-02 1.238952e-02
 6.206206e-02 -3.461304e-02  9.063474e-02 9.412719e-03
