# x psi_r psi_i psi2 
 0.000000e+00  2.317210e-01  1.320711e-01 7.113742e-02
 1.001001e-03  1.737886e-01  1.529260e-01 5.358883e-02
 2.002002e-03  1.066333e-01  1.629163e-01 3.791237e-02
 3.003003e-03  3.447144e-02  1.619016e-01 2.740042e-02
 4.004004e-03 -3.826040e-02  1.504604e-01 2.410219e-02
 5.005005e-03 -1.071768e-01  1.298275e-01 2.834206e-02
 6.006006e-03 -1.682071e-01  1.017918e-01 3.865518e-02
 7.007007e-03 -2.178347e-01  6.855969e-02 5.215240e-02
 8.008008e-03 -2.533002e-01  3.259597e-02 6.522347e-02
 9.009009e-03 -2.727528e-01 -3.548651e-03 7.440668e-02
 1.001001e-02 -2.753458e-01 -3.741044e-02 7.721485e-02
 1.101101e-02 -2.612679e-01 -6.677531e-02 7.271987e-02
 1.201201e-02 -2.317118e-01 -8.982039e-02 6.175804e-02
 1.301301e-02 -1.887814e-01 -1.052257e-01 4.671086e-02
 1.401401e-02 -1.353464e-01 -1.122489e-01 3.091847e-02
 1.501502e-02 -7.485211e-02 -1.107592e-01 1.787044e-02
 1.601602e-02 -1.109811e-02 -1.012289e-01 1.037046e-02
 1.701702e-02  5.199967e-02 -8.468341e-02 9.875245e-03
 1.801802e-02  1.106497e-01 -6.261479e-02 1.616397e-02
 1.901902e-02  1.614125e-01 -3.686499e-02 2.741301e-02
 2.002002e-02  2.014019e-01 -9.487000e-03 4.065273e-02
 2.102102e-02  2.284484e-01  1.740574e-02 5.249163e-02
 2.202202e-02  2.412143e-01  4.179132e-02 5.993085e-02
 2.302302e-02  2.392558e-01  6.188231e-02 6.107278e-02
 2.402402e-02  2.230290e-01  7.624969e-02 5.555594e-02
 2.502503e-02  1.938396e-01  8.391971e-02 4.461632e-02
 2.602603e-02  1.537436e-01  8.443698e-02 3.076669e-02
 2.702703e-02  1.054023e-01  7.789005e-02 1.717651e-02
 2.802803e-02  5.190606e-02  6.489796e-02 6.905984e-03
 2.902903e-02 -3.425412e-03  4.655906e-02 2.179480e-03
 3.003003e-02 -5.725018e-02  2.436619e-02 3.871294e-03
 3.103103e-02 -1.064075e-01  9.419883e-05 1.132257e-02
 3.203203e-02 -1.481043e-01 -2.433178e-02 2.252691e-02
 3.303303e-02 -1.800732e-01 -4.697827e-02 3.463331e-02
 3.403403e-02 -2.006944e-01 -6.604520e-02 4.464021e-02
 3.503504e-02 -2.090735e-01 -7.999780e-02 5.011138e-02
 3.603604e-02 -2.050727e-01 -8.767906e-02 4.974244e-02
 3.703704e-02 -1.892945e-01 -8.839525e-02 4.364613e-02
 3.803804e-02 -1.630207e-01 -8.196812e-02 3.329452e-02
 3.903904e-02 -1.281119e-01 -6.875049e-02 2.113929e-02
 4.004004e-02 -8.687520e-02 -4.960395e-02 1.000785e-02
 4.104104e-02 -4.190924e-02 -2.584026e-02 2.424104e-03
 4.204204e-02  4.062553e-03  8.694220e-04 1.726023e-05
 4.304304e-02  4.835995e-02  2.861118e-02 3.157285e-03
 4.404404e-02  8.850448e-02  5.536286e-02 1.089809e-02
 4.504505e-02  1.223590e-01  7.913687e-02 2.123437e-02
 4.604605e-02  1.482406e-01  9.812160e-02 3.160312e-02
 4.704705e-02  1.650004e-01  1.108114e-01 3.950431e-02
