# x psi_r psi_i psi2 
 0.000000e+00  6.275125e-01 -1.056198e+00 1.509326e+00
 1.001001e-03  6.238615e-01 -9.671064e-01 1.324498e+00
 2.002002e-03  5.960351e-01 -8.235891e-01 1.033557e+00
 3.003003e-03  5.483892e-01 -6.322462e-01 7.004659e-01
 4.004004e-03  4.859729e-01 -4.024588e-01 3.981427e-01
 5.005005e-03  4.141232e-01 -1.459931e-01 1.928120e-01
 6.006006e-03  3.380584e-01  1.235450e-01 1.295468e-01
 7.007007e-03  2.625003e-01  3.913867e-01 2.220900e-01
 8.008008e-03  1.913554e-01  6.423775e-01 4.492657e-01
 9.009009e-03  1.274747e-01  8.618157e-01 7.589761e-01
 1.001001e-02  7.251459e-02  1.036309e+00 1.079195e+00
 1.101101e-02  2.690376e-02  1.154599e+00 1.333822e+00
 1.201201e-02 -1.007884e-02  1.208295e+00 1.460079e+00
 1.301301e-02 -4.012498e-02  1.192486e+00 1.423632e+00
 1.401401e-02 -6.563221e-02  1.106157e+00 1.227891e+00
 1.501502e-02 -8.937653e-02  9.524061e-01 9.150655e-01
 1.601602e-02 -1.141514e-01  7.384066e-01 5.582748e-01
 1.701702e-02 -1.424052e-01  4.751278e-01 2.460256e-01
 1.801802e-02 -1.759098e-01  1.768048e-01 6.220419e-02
 1.901902e-02 -2.154909e-01 -1.398142e-01 6.598431e-02
 2.002002e-02 -2.608453e-01 -4.564069e-01 2.763475e-01
 2.102102e-02 -3.104659e-01 -7.541502e-01 6.651316e-01
 2.202202e-02 -3.616824e-01 -1.014862e+00 1.160760e+00
 2.302302e-02 -4.108205e-01 -1.222144e+00 1.662409e+00
 2.402402e-02 -4.534682e-01 -1.362441e+00 2.061879e+00
 2.502503e-02 -4.848320e-01 -1.425960e+00 2.268425e+00
 2.602603e-02 -5.001546e-01 -1.407368e+00 2.230839e+00
 2.702703e-02 -4.951617e-01 -1.306223e+00 1.951403e+00
 2.802803e-02 -4.665001e-01 -1.127103e+00 1.487983e+00
 2.902903e-02 -4.121313e-01 -8.794148e-01 9.432226e-01
 3.003003e-02 -3.316430e-01 -5.768850e-01 4.427833e-01
 3.103103e-02 -2.264515e-01 -2.367632e-01 1.073371e-01
 3.203203e-02 -9.987069e-02  1.212140e-01 2.466698e-02
 3.303303e-02  4.296343e-02  4.760361e-01 2.284562e-01
 3.403403e-02  1.953144e-01  8.067279e-01 6.889577e-01
 3.503504e-02  3.492031e-01  1.093668e+00 1.318053e+00
 3.603604e-02  4.958798e-01  1.319831e+00 1.987851e+00
 3.703704e-02  6.263820e-01  1.471861e+00 2.558728e+00
 3.803804e-02  7.321375e-01  1.540915e+00 2.910443e+00
 3.903904e-02  8.055723e-01  1.523208e+00 2.969110e+00
 4.004004e-02  8.406774e-01  1.420230e+00 2.723792e+00
 4.104104e-02  8.334930e-01  1.238613e+00 2.228872e+00
 4.204204e-02  7.824713e-01  9.896672e-01 1.591702e+00
 4.304304e-02  6.886889e-01  6.886170e-01 9.484858e-01
 4.404404e-02  5.558878e-01  3.535866e-01 4.340347e-01
 4.504505e-02  3.903368e-01  4.415198e-03 1.523823e-01
 4.604605e-02  2.005184e-01 -3.386207e-01 1.548716e-01
 4.704705e-02 -3.343088e-03 -6.560871e-01 4.304615e-01
 4.804805e-02 -2.098836e-01 -9.305879e-01 9.100450e-01
 4.904905e-02 -4.072937e-01 -1.147795e+00 1.483321e+00
 5.005005e-02 -5.840602e-01 -1.297248e+00 2.023980e+00
 5.105105e-02 -7.297061e-01 -1.372878e+00 2.417264e+00
 5.205205e-02 -8.354784e-01 -1.373216e+00 2.583748e+00
 5.305305e-02 -8.949375e-01 -1.301307e+00 2.494313e+00
 5.405405e-02 -9.044050e-01 -1.164312e+00 2.173571e+00
 5.505506e-02 -8.632396e-01 -9.728742e-01 1.691667e+00
 5.605606e-02 -7.739186e-01 -7.402743e-01 1.146956e+00
 5.705706e-02 -6.419167e-01 -4.814592e-01 6.438600e-01
 5.805806e-02 -4.753876e-01 -2.120131e-01 2.709429e-01
 5.905906e-02 -2.846667e-01  5.285490e-02 8.382877e-02
 6.006006e-02 -8.162553e-02  2.992353e-01 9.620451e-02
 6.106106e-02  1.210812e-01  5.152957e-01 2.801903e-01
 6.206206e-02  3.108265e-01  6.918647e-01 5.752899e-01
 6.306306e-02  4.758284e-01  8.227951e-01 9.034045e-01
 6.406406e-02  6.059177e-01  9.050935e-01 1.186330e+00
 6.506507e-02  6.932064e-01  9.388250e-01 1.361928e+00
 6.606607e-02  7.326109e-01  9.268181e-01 1.395710e+00
 6.706707e-02  7.221947e-01  8.742047e-01 1.285799e+00
 6.806807e-02  6.633059e-01  7.878456e-01 1.060675e+00
 6.906907e-02  5.604990e-01  6.756929e-01 7.707201e-01
 7.007007e-02  4.212451e-01  5.461433e-01 4.757200e-01
 7.107107e-02  2.554477e-01  4.074329e-01 2.312551e-01
 7.207207e-02  7.479500e-02  2.671163e-01 7.694541e-02
 7.307307e-02 -1.080086e-01  1.316620e-01 2.900075e-02
 7.407407e-02 -2.800831e-01  6.185137e-03 7.848479e-02
 7.507508e-02 -4.292289e-01 -1.056772e-01 1.954051e-01
 7.607608e-02 -5.447431e-01 -2.017518e-01 3.374488e-01
 7.707708e-02 -6.181402e-01 -2.811955e-01 4.611682e-01
 7.807808e-02 -6.437316e-01 -3.442667e-01 5.329099e-01
 7.907908e-02 -6.190231e-01 -3.920345e-01 5.368806e-01
 8.008008e-02 -5.449047e-01 -4.260610e-01 4.784491e-01
 8.108108e-02 -4.256197e-01 -4.480900e-01 3.819368e-01
 8.208208e-02 -2.685138e-01 -4.597737e-01 2.834916e-01
 8.308308e-02 -8.358132e-02 -4.624610e-01 2.208560e-01
 8.408408e-02  1.171636e-01 -4.570639e-01 2.226347e-01
 8.508509e-02  3.204482e-01 -4.440096e-01 2.998315e-01
 8.608609e-02  5.125879e-01 -4.232757e-01 4.419087e-01
 8.708709e-02  6.803615e-01 -3.944992e-01 6.185214e-01
 8.808809e-02  8.118603e-01 -3.571412e-01 7.866669e-01
 8.908909e-02  8.972563e-01 -3.106856e-01 9.015944e-01
 9.009009e-02  9.294410e-01 -2.548472e-01 9.288078e-01
 9.109109e-02  9.044944e-01 -1.897651e-01 8.541209e-01
 9.209209e-02  8.219558e-01 -1.161575e-01 6.891039e-01
 9.309309e-02  6.848816e-01 -3.542132e-02 4.703175e-01
 9.409409e-02  4.996861e-01  5.033570e-02 2.522199e-01
 9.509510e-02  2.757782e-01  1.383364e-01 9.519058e-02
 9.609610e-02  2.501837e-02  2.252466e-01 5.136194e-02
 9.709710e-02 -2.389701e-01  3.073501e-01 1.515708e-01
 9.809810e-02 -5.015915e-01  3.807726e-01 3.965818e-01
 9.909910e-02 -7.481210e-01  4.417346e-01 7.548145e-01
 1.001001e-01 -9.645505e-01  4.868139e-01 1.167345e+00
 1.011011e-01 -1.138386e+00  5.131948e-01 1.559293e+00
 1.021021e-01 -1.259354e+00  5.188838e-01 1.855213e+00
 1.031031e-01 -1.319969e+00  5.028761e-01 1.995204e+00
 1.041041e-01 -1.315947e+00  4.652566e-01 1.948180e+00
 1.051051e-01 -1.246426e+00  4.072324e-01 1.719417e+00
 1.061061e-01 -1.114008e+00  3.310907e-01 1.350634e+00
 1.071071e-01 -9.245944e-01  2.400888e-01 9.125174e-01
 1.081081e-01 -6.870644e-01  1.382840e-01 4.911799e-01
 1.091091e-01 -4.127843e-01  3.031662e-02 1.713100e-01
 1.101101e-01 -1.150010e-01 -7.883839e-02 1.944071e-02
 1.111111e-01  1.918563e-01 -1.841335e-01 7.071399e-02
