0.000146 0.9999 1.44663e-23
0.000147 0.9999 1.93152e-23
0.000148 0.9999 2.57626e-23
0.000149 0.9999 3.43253e-23
0.00015 0.9999 4.56842e-23
0.000151 0.9999 6.07364e-23
0.000152 0.9999 8.06614e-23
0.000153 0.9999 1.07006e-22
0.000154 0.9999 1.41801e-22
0.000155 0.9999 1.87703e-22
0.000156 0.9999 2.48192e-22
0.000157 0.9999 3.27816e-22
0.000158 0.9999 4.32507e-22
0.000159 0.9999 5.70001e-22
0.00016 0.9999 7.50377e-22
0.000161 0.9999 9.8674e-22
0.000162 0.9999 1.29612e-21
0.000163 0.9999 1.70061e-21
0.000164 0.9999 2.22887e-21
0.000165 0.9999 2.91797e-21
0.000166 0.9999 3.81589e-21
0.000167 0.9999 4.9846e-21
0.000168 0.9999 6.50402e-21
0.000169 0.9999 8.47723e-21
0.00017 0.9999 1.10369e-20
0.000171 0.9999 1.43535e-20
0.000172 0.9999 1.86463e-20
0.000173 0.9999 2.41963e-20
0.000174 0.9999 3.13639e-20
0.000175 0.9999 4.06103e-20
0.000176 0.9999 5.25255e-20
0.000177 0.9999 6.78629e-20
0.000178 0.9999 8.75841e-20
0.000179 0.9999 1.12915e-19
0.00018 0.9999 1.45416e-19
0.000181 0.9999 1.87072e-19
0.000182 0.9999 2.40407e-19
0.000183 0.9999 3.08624e-19
0.000184 0.9999 3.95782e-19
0.000185 0.9999 5.07027e-19
0.000186 0.9999 6.48872e-19
0.000187 0.9999 8.29549e-19
0.000188 0.9999 1.05946e-18
0.000189 0.9999 1.35173e-18
0.00019 0.9999 1.7229e-18
0.000191 0.9999 2.19383e-18
0.000192 0.9999 2.79074e-18
0.000193 0.9999 3.54662e-18
0.000194 0.9999 4.50292e-18
0.000195 0.9999 5.71166e-18
0.000196 0.9999 7.23806e-18
0.000197 0.9999 9.16389e-18
0.000198 0.9999 1.15915e-17
0.000199 0.9999 1.4649e-17
0.0002 0.9999 1.84964e-17
0.000201 0.9999 2.33337e-17
0.000202 0.9999 2.94106e-17
0.000203 0.9999 3.70383e-17
0.000204 0.9999 4.66049e-17
0.000205 0.9999 5.85936e-17
0.000206 0.9999 7.36059e-17
0.000207 0.9999 9.23896e-17
0.000208 0.9999 1.15874e-16
0.000209 0.9999 1.45214e-16
0.00021 0.9999 1.81843e-16
0.000211 0.9999 2.27536e-16
